id,place,weight_lbs,grower_name,city,state_prov,country,gpc_site,seed_mother,pollinator_father,ott,est_weight,pct_chart,variety,dataset_id
2021-P,630,824.8249898802114,"Pilger, Andrew",cheyenne,Wyoming,United States,Wyoming State Championship Weigh-off,1056 Hoffman 20,1491 Corbin 19,357.8287261254226,900.7314737020882,0,Connecticut Field,11
2015-P,1285,508.48222901578964,"McLaughlin, Errnest",Gentilly,Quebec,Canada,Potirothon de Gentilly,NA,NA,0,0,0,Dill's Atlantic,11
2021-P,466,1034.528773401991,"Hazeltine, Jim",Unknown,Indiana,United States,Roberts Family Farms,NA,NA,380.7189593544684,1121.8156850604998,0,Casper,11
2021-P,1049,344.9008016421871,"Tom, Brault",NA,Other,France,Concours National du plus Gros Potiron et des fruits et legumes Geant,Gentillau P 1028.5,NA,238.6205248873436,307.93426519395047,11.103247051071087,Jack O'Lantern,11
2021-P,138,1654.064755295721,"Wallace, Matt",Sault Ste Marie,Michigan,United States,Ohio Valley Giant Pumpkin Growers Weigh-off,1938 Sperry,NA,435.0317603643389,1522.825303169373,3.0848342748387667,Spirit,11
2021-P,661,754.2941938650486,"mcClintock, bill",NA,Minnesota,United States,Stillwater Harvestfest,474 Hauskaden,self,305.04453925776505,682.6553854769503,12.012720070240398,Casper,11
2020-P,657,816.6099692945206,"Pasmooji, Laurie",Bonney lake,Washington,United States,Skagit Valley Giant Pumpkin Festival,2175 Urena,1829 Urena,302.8488878218188,754.7726461390882,14.298419730853766,Dill's Atlantic,11
2018-P,856,757.600213635781,"Fischer, Chris",pinesdale,Montana,United States,Thanksgiving Point,1600 wallace 17,530 west 17,345.4926359150696,837.7022313124144,0,Early Giant,11
2013-P,1051,401.8764168328923,"Ansems, Marilyn",St-Roch-de-l'Achigan,Quebec,Canada,Potirothon de Gentilly,1256 Colbert 2012 DMG,1630 Colbert 2012,267.8490308463828,424.08975943321116,1.9636388757657648,Wolf,11
2013-P,1052,424.7238325775389,"Thomas, Jim",Bellingham,Massachusetts,United States,SNGPG Frerichs Farm Weigh-off,1872 Wallace,2009 Wallace,268.9498568571486,415.75850391510966,1.0333132549647113,Early Giant,11
2019-P,1088,469.4766858011086,"Nicolas, Rousseau",NA,Other,France,Concours National du plus Gros Potiron et des fruits et legumes Geant,141 kg Berthelot 18,NA,264.7245389973247,474.99648264653945,0,Connecticut Field,11
2013-P,610,738.3764972771703,"Caspers, Pete & Alba",Alexandria,Indiana,United States,Gary Greenhouse Weigh-off,926 Barenie,1244 Holland,305.3343648568408,667.7283472080759,4.081313684415641,Cinderella,11
2019-P,1181,348.75105557025023,"Urena, Leonardo",Elk Grove,California,United States,Safeway World Championship Pumpkin Weigh-Off,NA,NA,0,0,0,Howden,11
2020-P,23,2108.56168092164,"Mauro, Torelli",Radda in Chianti,Tuscany,Italy,Campionato dello Zuccone,727 Garofano uow,Self,472.75476048058283,2156.3978915657835,0,Big Moose,11
2018-P,1007,587.870984075719,"Mathison, Tim",enumclaw,Washington,United States,Elysian Giant Pumpkin Weigh-off,1641/2016 HollandxHolland,1713/2016 HollandxWerner,298.79592610408815,707.2670848257752,0,Big Moose,11
2013-P,1415,144.18901766582036,"Marshall, Charity",Sault Ste Marie,Michigan,United States,Central Great Lakes Weigh-off,1492 platte,NA,191.9433346256048,143.96618938098499,0,Dill's Atlantic,11
2021-P,1023,344.377709263285,"Fifolt, Uros",NA,Other,Slovenia,Slovenian Weigh-off,NA,NA,0,0,0,Jack O'Lantern,11
2019-P,1188,368.38524357746724,"Butler, John",Langley,British Columbia,Canada,BC Giant Pumpkin Weigh-off,Dill Generic,NA,255.78707559393985,396.1470903493691,0,Champion,11
2017-P,554,999.4392273490314,"Rodler, Bernd",Eggendorf,Lower Austria,Austria,Europameisterschaft im Kurbiswiegen,2095 Willejmins,1726 Cutrupi,360.9991968657353,1029.5927853545122,0,Connecticut Field,11
2018-P,170,1520.2897970601216,"Morgan, Jim",Junction City,Wisconsin,United States,Kenosha Fall Festival,2145.5 McMullen,2363 Holland,403.65987143706974,1567.0034283708721,0,Autumn Gold,11
2021-P,733,673.604743485451,"Risi, Robert",Rapid City,South Dakota,United States,Riverview Christmas Tree Farm Pumpkin Festival,NA,NA,304.2721469203585,NA,5.9984242541465935,Wolf,11
2014-P,1476,278.9136385054406,"Madsen, N.",Beloit,Ohio,United States,Indiana State Fair Giant Pumpkin Weigh-off,NA,NA,236.39196577306527,278.9705244160011,0,Jack O'Lantern,11
2013-P,EXH,1165.4148746852761,"Fulk, Paul and Cheryl",Zimmerman,Minnesota,United States,Apple Jack Orchards,1554 Rose,1623 Wallace,381.76017759716257,1148.1001607340697,5.056976294984325,Wolf,11
2016-P,1163,491.16404661956653,"Smeltzer, Austin",New Minas,Nova Scotia,Canada,The Great Howard Dill Giant Pumpkin Classic,NA,NA,0,0,0,Rouge Vif d’Etampes,11
2020-P,233,1402.949966839617,"Carlson, Eric",Goffstown,New Hampshire,United States,Deerfield Fair,2017 Frias,2294 Noel,399.2456818421401,1363.096185541918,0,Casper,11
2016-P,675,979.5835087029394,"Sullivan, Patrick",Drogheda,Other,Ireland,Ireland National Weigh-off,1538 Jutras,1317 Clementz,0,0,0,Jack O'Lantern,11
2017-P,547,942.4692067603904,"Stoker, Erin",NA,Pennsylvania,United States,Ohio Valley Giant Pumpkin Growers Weigh-off,1672 Baptiste,1585 Werner,349.9504108872832,1025.1453632252476,0,Early Giant,11
2019-P,1276,331.4845541214276,"Enns, Wes",Ormstown,Quebec,Canada,Potirothon de Gentilly,NA,NA,0,0,0,Howden,11
2016-P,DMG,432.8968960899115,"Duffy, Dale",Portsmouth,Virginia,United States,Great Pumpkin and Watermelon Weigh-Off,1172 Haist,Open,239.3272099354119,372.0805737398829,22.770092557371434,Spirit,11
2019-P,EXH,969.6114797159659,"Hebbard, Joe",soldier Grove,Wisconsin,United States,Cedarburg Wine and Harvest Festival,"1,030 Mason","1,649.5 Holland",357.30645755029093,998.3467953671194,2.0259351610927747,Wolf,11
2017-P,16,2055.48136428051,"Snyder, Flogd D.",Clinton,Wisconsin,United States,Stillwater Harvestfest,2145 McMullen,2004 VanderWielen,483.5608285406441,1996.44783198849,0,Atlantic Giant,11
2016-P,887,724.089766825971,"Reed, Gordon",Maryhill,Ontario,Canada,Erin Fall Fair Giant Pumpkin Weigh-off,NA,NA,324.63408178405376,746.2749045970704,0,Big Max,11
2018-P,571,989.9871382369289,"Meadows, Michael",Westford,Massachusetts,United States,Topsfield Fair Weigh-off,1912 Carter,self,362.06029505105835,1070.5759563810816,0,Jack O'Lantern,11
2021-P,48,1828.1110724342414,"Baker, Paul",Ashland,Ohio,United States,Ohio Valley Giant Pumpkin Growers Weigh-off,NA,2005 Haist,429.58401964235577,1833.9524036950336,0,Blue Hubbard,11
2018-P,1064,545.8615346041266,"Huber, Brandon",LITTLETON,Colorado,United States,Jareds Giant Pumpkin Weigh-off and Festival,2363 Holland,Self,287.5410885422112,582.1374229146633,0,Dill's Atlantic,11
2020-P,390,1053.8507957152055,"Head, Ray",Delhi,Ontario,Canada,Port Elgin Pumpkinfest (Sunday),1760 Bryson,2138 Ceja,373.24619542658843,1159.688406829258,0,Jack O'Lantern,11
2020-P,1016,444.02078736433094,"Hack, Werner",Kloster Lehnin OT Grebs,Brandenburg,Germany,Wiegemeisterschaft Berlin/Brandenburg,NA,NA,277.6778077976312,448.97275862922066,0,Rouge Vif d’Etampes,11
2019-P,454,1070.5697663406704,"Warren, Randy",Akron,New York,United States,The Great Pumpkin Farm World Pumpkin Weigh-off,1602 Glasier,667 Wolf,350.28037128779897,1144.1964338602795,0,Atlantic Giant,11
2016-P,480,1032.7643937357384,"Platte, Joe",Comstock Park,Michigan,United States,Central Great Lakes Weigh-off,NA,NA,371.7926287139773,1113.8195788296268,0,Dill's Atlantic,11
2014-P,1418,326.71780973422875,"Mehdi, Daho",NA,Other,France,Le Potager Extraordinaire,NA,NA,226.77554078526063,318.5627898105588,8.736338157795982,Connecticut Field,11
2020-P,EXH,433.5488821511744,"Kus, Roza",RACIBORZ,Silesian,Poland,Bania Fest - Festiwal Dyni w Sercu Opolszczyzny,705 HOLEWA 2018,NA,265.7777054066925,403.31241676482074,3.0657460157065577,Cinderella,11
2021-P,1290,107.90168719984217,"Nieuwenhoff, John",St-Rock-de-l'Achigan,Quebec,Canada,Potirothon de Gentilly,NA,NA,0,0,NA,Atlantic Giant,11
2016-P,431,1173.9981172213352,"Northrup, Bill & Dawn",Belleville,Ontario,Canada,Huglis Blueberry Ranch,1725 harp,1625.5 gantner,369.1144586763057,1087.5345668113416,3.1001508260546107,Autumn Gold,11
2021-P,563,938.2773874899322,"Lesavage, Mark",Gilbertsville,Pennsylvania,United States,Ohio Valley Giant Pumpkin Growers Weigh-off,532 House,2307 Wallace,331.36975113529087,952.3638446575195,0.9678092300395507,Howden,11
2020-P,76,1861.7943544366321,"Boonen, Peter-Jan",Zottegem,East Flanders,Belgium,XXL-Kuerbis-Wiegemeisterschaft auf dem Krewelshof,2624 Willemijns,1911 Urena,459.9416983522645,1850.3632946992589,0,Big Max,11
2016-P,919,715.0987746242724,"Moffat, Denise",Salt Lake City,Utah,United States,Thanksgiving Point,1817 McConkie,1152 Kaczinski,319.403060413664,750.4240564636161,0,Blue Hubbard,11
2013-P,1129,347.5534704993079,"Kuroda, Takahito",Kobe,Other,Japan,Nippon Ichi Dodekabocha Taikai,NA,NA,0,NA,0,Big Max,11
2014-P,9,2000.9990383087068,"Holland, Joel",Little Valley,New York,United States,The Great Pumpkin Farm World Pumpkin Weigh-off,NA,1495 Stelts,459.3503423361119,1758.210134437137,11.114975657137649,Atlantic Giant,11
2021-P,350,1127.3251701840297,"Kilburn, Dick",Circleville,Ohio,United States,Ohio Valley Giant Pumpkin Growers Weigh-off,1469.5 Young,1215 Young,382.82360549913835,1197.10977894624,0,Big Max,11
2015-P,472,1020.4456704593695,"Paul, Michael",Riverton,Wyoming,United States,Fort Collins Nursery Weigh-off,2036 Glasier,2036 Glasier,380.9969672884801,1071.5080380921167,0,Early Giant,11
2016-P,DMG,495.8174599943083,"Gardiner, Wendy",Elk Grove,California,United States,Uesugi Farms Weigh-off,275 Carlson,275 Carlson,279.63977158348206,460.4520280955337,1.9933974579156155,Connecticut Field,11
2019-P,165,1558.3607231437181,"Langridge, Dan",Magrath,Alberta,Canada,Great White North Pumpkin Weigh-off and Fair,NA,NA,0,0,0,Howden,11
2015-P,152,1549.3690074530607,"Martel Junior, Colbert Marie",Airdrie,Alberta,Canada,Great White North Pumpkin Weigh-off and Fair,2323.7,1495,437.5699355887397,1533.5071212897233,1.9582979719427127,Champion,11
2014-P,853,660.5262457387269,"Jefferis, Eli",Woodbine,Iowa,United States,Iowa State Fair,1674 marsh,1985 miller,NA,746.3773093673041,0,Connecticut Field,11
2016-P,369,1160.7711931754727,"Christensen Sr, Jen S",Marengo,Illinois,United States,Siegels Cottonwood Farms,2145 Mcmullen,Self,NA,1044.3150511832262,9.216876266761105,Cinderella,11
2016-P,1346,323.9313683732242,"Holmes, Russ",Plymouth,Connecticut,United States,Deerfield Fair,1954 Lancaster,open,0,0,0,Spirit,11
2017-P,1478,174.22075140762945,"Krengel, Doreen",Bensdorf,Brandenburg,Germany,Wiegemeisterschaft Berlin/Brandenburg,NA,NA,NA,152.23358041033566,9.88675243935878,Rouge Vif d’Etampes,11
2015-P,1692,130.6590945884866,"Mickle, Patrick",Brookfield,Connecticut,United States,Durham Fair Weigh-Off,NA,NA,166.7030266001712,128.57988186053254,4.018699209288542,Rouge Vif d’Etampes,11
2019-P,1520,161.04041903642104,"Wild, Andreas",Jessen,Saxony-Anhalt,Germany,Wiegemeisterschaft Berlin/Brandenburg,231.5 Baer 2018,788.2 Langheim 2018,186.38526909159947,169.4226031226336,0,Blue Hubbard,11
2016-P,1374,293.30946505844815,"Singleton, Robert",Mosinee,Wisconsin,United States,Nekoosa Giant Pumpkin Fest,NA,NA,237.73876099458292,298.1993241160495,0,Atlantic Giant,11
2019-P,1577,130.61775171731165,"Ewing, Ryan",Salem,Ohio,United States,Operation Pumpkin,2008 Neptune,NA,166.49777083158807,126.71037783705552,8.16361046341844,Connecticut Field,11
2019-P,EXH,255.57955731966004,"Wischer, Andreas",Wels,Lower Austria,Austria,Austrian Weigh-off,Melka,NA,247.4268614806656,339.7133090132217,0,Casper,11
2017-P,1499,142.627434018456,"Bischel, Mike",Gettysburg,Pennsylvania,United States,Grims Orchard and Family Farms,2048 Willemijns,2624 Willemijns,180.5999908557574,143.33447893922636,2.0626444316602126,Champion,11
2016-P,193,1399.7920049532947,"nelson, Terrance",Sharon,Massachusetts,United States,SNGPG Frerichs Farm Weigh-off,1975 Wallace,self,415.02368400561863,1387.3386012483709,1.958313829508423,Casper,11
2013-P,1384,160.725920726163,"CARTER, BEN",Tracadie,New Brunswick,Canada,Le Festival Provincial de la Citrouille geante de Neguac Inc.,NA,NA,181.3865109203511,173.7724970894338,0,Early Giant,11
2013-P,455,870.9776773872019,"soc agr, calzolari",Marone,Other,Italy,Pesa la Zucca! Foiano,NA,NA,350.6440594963968,903.6240084046125,0,Rouge Vif d’Etampes,11
2013-P,150,1298.162305692756,"Hunt / Lyons, Jane & Phil / Chris",Englehart,Ontario,Canada,Port Elgin Pumpkinfest (Sunday),1382 Bryson,1735 Bryson,391.0537740208396,1263.875815426354,0,Big Max,11
2013-P,209,1246.0999835070706,"Howell/Jolivette, Rick",NA,California,United States,Safeway World Championship Pumpkin Weigh-Off,750 Sigman,NA,404.9150576764436,1488.9833059541918,0,Blue Hubbard,11
2013-P,1139,343.5716404447394,"Gould, Geoff",Little Valley,New York,United States,Saratoga Giant Pumpkin Fest,NA,NA,238.65996725275835,358.8302248215873,0,Dill's Atlantic,11
2020-P,1307,109.9324176768887,"Pappas, Edward",Westminister,Colorado,United States,Smith Farms Giant Pumpkin Weigh-off,NA,self,164.6180309752877,98.70513513245737,8.018383030286406,Wolf,11
2018-P,1330,350.1322900977329,"Jarvis, Kristine",Sainte-Croix,Quebec,Canada,Potirothon de Gentilly,NA,NA,0,0,0,Champion,11
2014-P,1181,474.04074240113954,"PRADILLA, GONZALO",CASCANTE,Navarre,Spain,Concurso Calabazas Gigantes de Valtierra,Mendi 331 kg,Mendi 331 kg,272.2930027541164,530.632803802219,0,Blue Hubbard,11
2016-P,487,1124.3908954349529,"Fleser, Dan",Norton,Ohio,United States,Ohio Valley Giant Pumpkin Growers Weigh-off,NA,NA,387.7737670656074,1168.7362560841634,0,Prizewinner,11
2014-P,1474,282.8550512558511,"Anderson, Mark",Stony Plain,Alberta,Canada,Great White North Pumpkin Weigh-off and Fair,NA,NA,0,0,0,Spirit,11
2017-P,1201,373.4355046839864,"Griffin, Tanner",NA,Maine,United States,Damariscotta Pumpkinfest and Regatta Weigh-off,1711.5 Lopresti,1400 Lopresti,250.80661913122358,374.531439486337,0,Spirit,11
2021-P,766,649.0046455538862,"Aldrich, Abby",CENTENNIAL,Colorado,United States,Nicks Garden Center Weigh-off,817 RITTER,817 RITTER,311.3460906354151,728.7163357952019,0,Spirit,11
2017-P,917,631.3086794270774,"Biermans, Jan",Rijkevorsel,Antwerp,Belgium,Belgisch Kampioenschap pompoenwegen,NA,NA,NA,673.9214335336997,0,Blue Hubbard,11
2013-P,22,1546.3779953293638,"Spielman, Kendall",Fullerton,California,United States,Elk Grove Giant Pumpkin Festival,1508 Ceja,1725 Harp,425.2093439412561,1465.0573316746643,4.0983846568423346,Big Moose,11
2019-P,273,1280.7499031930472,"Reid, Valerie",Edmundston,New Brunswick,Canada,Journee de la Citrouille - Edmundston,2528 Geddes,NA,420.57924682548577,1374.1417485241689,0,Blue Hubbard,11
2013-P,1182,314.02205170059415,"Hoogendoorn, Nathan",Millville,Nova Scotia,Canada,The Great Howard Dill Giant Pumpkin Classic,NA,NA,0,0,0,Early Giant,11
2018-P,312,1310.6561135733318,"Lulka, Wolfgang",Glindow,Brandenburg,Germany,Wiegemeisterschaft Berlin/Brandenburg,NA,NA,385.2000727047835,1251.6754022695618,7.826810094667752,Spirit,11
2016-P,930,691.709953816412,"Bayuk, Scott",Portland,Connecticut,United States,Durham Fair Weigh-Off,444 Radach '15,1514.5 Knochel,325.04580522097024,801.8101737536879,0,Dill's Atlantic,11
2018-P,853,787.4100956124041,"Lind, David",Roy,Utah,United States,Hee Haw Farms,1400 Steffler,open,317.08832262476653,734.9185526250805,2.9714910567403456,Big Max,11
2015-P,EXH,734.6554581885374,"Nelson, Raymond",Menomonie,Wisconsin,United States,Cedarburg Wine and Harvest Festival,unkown,NA,334.95907567234394,873.0389242846279,0,Spirit,11
2013-P,770,591.9963542917931,"Augello, Maria",hacheyville,New Brunswick,Canada,Le Festival Provincial de la Citrouille geante de Neguac Inc.,1556 Companion,open,311.2321017151681,648.268804929875,0,Dill's Atlantic,11
2020-P,580,855.955563010973,"Mumford, Kate",NA,Nova Scotia,Canada,Annapolis Valley Giant Vegetable Growers,Wallace 1937X2261,Wallace 1889.5,0,0,0,Spirit,11
2014-P,769,717.8125848814283,"Johnson, Lance",Flatrock,Michigan,United States,Central Great Lakes Weigh-off,802 Kurilich,1055 Platte,0,0,0,Jack O'Lantern,11
2019-P,DMG,496.03039308828977,"Booth, Jason",Center City,Minnesota,United States,Anoka Halloween Great Pumpkin Expo,1320gantner/bird,open,274.3451625248823,479.95631729669327,5.982568289790107,Atlantic Giant,11
2015-P,19,1888.4293201591609,"Verena, Wenker",Pfungen,Other,Switzerland,Europameisterschaft im Kurbiswiegen,2323 Meier 14,2096 Meier 14,432.65717858761354,1630.488961737803,15.754991540820747,Connecticut Field,11
2014-P,967,601.4263614369951,"Caspers, Rusty",NA,Maine,United States,Sanford Maine Giant Pumpkin Contest,919.5 Berard,1245 Berard,0,0,0,Cinderella,11
2014-P,1541,210.48744363858046,"santacreu, pere",Valtierra,Other,Spain,Concurso Calabazas Gigantes de Valtierra,NA,NA,209.73002072359333,209.71029097099185,0,Rouge Vif d’Etampes,11
2016-P,677,963.1949968564597,"Gloning, Steffen",Beelitz,Brandenburg,Germany,Saechsische Meisterschaft im Kurbiswiegen,706 Wagler 15,open,344.3532888593348,942.5307156010812,2.9311033826944257,Autumn Gold,11
2013-P,1142,349.05570119978256,"Bertone, Andrea",Reggio Emilia,Other,Italy,Pesa la Zucca! Foiano,NA,NA,254.2398911483959,343.85247681105665,1.0224903020464786,Big Max,11
2020-P,944,520.0053412773252,"Crosby, Curt",Mine Hill,New Jersey,United States,Durham Fair Weigh-Off,1220 Vincent,self,284.3119281772664,516.01759250568,1.8997064374720996,Big Moose,11
2014-P,440,1130.3083626004645,"Vito, Marino",NA,Other,Italy,Festa della zucca di sale,1022 agnelli,open,388.1865387330769,1177.4422985223055,0,Autumn Gold,11
2017-P,375,1117.0455681574656,"Wetzel, Monte",Camano Island,Washington,United States,Elysian Giant Pumpkin Weigh-off,1172.5 Wetzel,Self,369.8254314193574,1209.3349793725713,0,Howden,11
2018-P,172,1218.6963496775247,"simoes, tony",Woodsfield,Ohio,United States,Ohio Valley Giant Pumpkin Growers Weigh-off,1793 Gibson,NA,374.6001231719289,1329.0766328515044,0,Howden,11
2014-P,1340,371.6907901421712,"Hale, Byron",Orient,Ohio,United States,Ohio Valley Giant Pumpkin Growers Weigh-off,NA,Werner,0,0,0,Prizewinner,11
2018-P,362,1186.0821717760498,"Zappa, Lee",South Hero,Vermont,United States,Woodstock Fair,1867.5 Barron,self,392.9219153997541,1240.8874398897,0,Howden,11
2018-P,256,1255.1107797924392,"VanHook, Robin",buffalo,Minnesota,United States,Nekoosa Giant Pumpkin Fest,NA,2145 McMillen,434.6009867763898,1700.250754814241,0,Connecticut Field,11
2017-P,728,767.6504717075134,"Rollins, Mark",Douglas,Massachusetts,United States,SNGPG Frerichs Farm Weigh-off,2307 Wallace DMG,self,326.4834446185007,794.2684717920519,0,Connecticut Field,11
2014-P,1104,505.204874032145,"White, Tom",Cornelius,Oregon,United States,Terminator,Unknown,NA,283.0174870080251,504.4212635499011,9.214579404026674,Dill's Atlantic,11
2017-P,1262,318.3289414086,"Dixon, Alex",Foley,Minnesota,United States,Gale Woods Farm Weigh-off,Unknown,Open,230.34444055343818,287.44653825992725,12.15464672535875,Wolf,11
2016-P,448,1030.4336328214538,"Eyking, Peter",NA,Ontario,Canada,Port Elgin Pumpkinfest,1683.5 Warner,1317 Clementz,0,0,0,Jack O'Lantern,11
2019-P,956,501.8148534327403,"Fletcher, Ray",Billerica,Massachusetts,United States,Topsfield Fair Weigh-off,unknown,self,280.4463915319755,545.3480960601161,0,Autumn Gold,11
2019-P,1512,173.4417613952882,"Corsini, Sandra",Casatenovo,Lombardy,Italy,Sfida degli Zucconi della Brianza,"1761,5 Cutrupi",Self,197.66785717596616,161.98388625377896,5.0531603888453525,Rouge Vif d’Etampes,11
2013-P,869,557.722666952991,"Denis, Veronique",Tracadie,New Brunswick,Canada,Le Festival Provincial de la Citrouille geante de Neguac Inc.,NA,NA,283.01302667364837,521.7792497905926,3.85639511833329,Dill's Atlantic,11
2013-P,212,1274.6646794905473,"Joebstl, Horst",Ulrichsberg,Other,Austria,Austrian Weigh-off,934 Schieder 11,self,394.08199700328737,1257.3023273801393,0,Connecticut Field,11
2014-P,321,1125.9504903152697,"Gravander, Brian",Sacramento,California,United States,Elk Grove Giant Pumpkin Festival,Mathison,NA,375.79625764778865,1155.6949493739055,0,Dill's Atlantic,11
2018-P,534,979.735881673128,"Stromback, craig",Howell,Michigan,United States,Central Great Lakes Weigh-off,Daletas 1997,Oates 504,346.76860148648717,1045.3761592558421,3.042983235086348,Big Max,11
2020-P,1002,434.9292719815853,"Team, Bauhof Tulln",Retz,Lower Austria,Austria,Leiserberge Weigh-off,1395 Weishaeupl 18,520 Grabmayer 19,286.6023079193057,519.3124649812189,0,Connecticut Field,11
2018-P,1624,143.35824764291706,"West, Team Heavy",Osterburg,Saxony-Anhalt,Germany,Wiegemeisterschaft Berlin/Brandenburg,1549.8 Lueders 2017,open,NA,150.14318542773273,0,Spirit,11
2020-P,1069,382.5730502286333,"Goedel, Markus",Grossthieming,Brandenburg,Germany,Wiegemeisterschaft Berlin/Brandenburg,1369.1 Grottschreiber 2019,Open,NA,382.2764109457754,1.0007784862246965,Champion,11
2015-P,1394,379.0446287113494,"Mickle, Patrick",Tacoma,Washington,United States,Country Farm and Feed,NA,NA,248.2869563064459,363.85449049319595,6.05460811390182,Early Giant,11
2018-P,1592,149.1850169423282,"Richter, Torsten",Templin,Brandenburg,Germany,Wiegemeisterschaft Berlin/Brandenburg,NA,NA,174.06615542893982,151.98350149316576,6.06649916662884,Big Moose,11
2017-P,20,1876.6348079285342,"Looper, Katie",Johnston,Rhode Island,United States,Deerfield Fair,2261 Wallace,1961 Sperry,451.1934982860378,1763.557676084213,7.082622777814375,Dill's Atlantic,11
2016-P,550,991.098960487929,"Lafollettee, Kalista",Clearbrook,Minnesota,United States,Roland Pumpkin Fair,Bernstrom,NA,346.27000946861403,908.4463016677665,7.193673167103912,Atlantic Giant,11
2020-P,893,604.5137527567241,"Crews, Donald",Port Carling,Ontario,Canada,Port Elgin Pumpkinfest,1404 Lyons,NA,0,0,0,Prizewinner,11
2016-P,814,750.5304221416034,"Alice, Mora",NA,Lombardy,Italy,Festa della zucca di sale,NA,NA,310.78637868614265,733.7227127553056,3.071714459376329,Big Moose,11
2016-P,1588,108.09566141921339,"Wheeler, Sandy",Barnesville,Ohio,United States,Ohio Valley Giant Pumpkin Growers Weigh-off,NA,NA,0,0,0,Blue Hubbard,11
2016-P,221,1412.872798221049,"Klowan, Russ",Castlerock,Washington,United States,Central Market Giant Pumpkin Weigh-off,1470 Urena,Self,380.51628487293635,1273.5393653102078,8.12447213770951,Jack O'Lantern,11
