id,place,weight_lbs,grower_name,city,state_prov,country,gpc_site,seed_mother,pollinator_father,ott,est_weight,pct_chart,variety,dataset_id
2019-P,1032,536.8289863384982,"Stromback, Randy",Douglas,Massachusetts,United States,Woodstock Fair,1590.5 Parente,self,285.9971765270354,551.5736640384763,0,Autumn Gold,3
2020-P,1035,419.3838038763501,"Marshall, John",NA,West Virginia,United States,Roberts Family Farms,1347.5 Rodebaugh,self,260.5503326097517,391.0629040725939,8.512008517638002,Champion,3
2021-P,811,534.043695981444,"russon, craig",Rudloph,Wisconsin,United States,Cedarburg Wine and Harvest Festival,793 Beres,open,302.9303960702251,622.9076411811872,0,Big Moose,3
2015-P,368,1202.346551909077,"Lamoureux, Real",Sainte-Anne-du-Sault,Quebec,Canada,Potirothon de Gentilly,1630 Cplbert 2012,1318 Quatrouille,363.1010873133518,1154.3834154979836,3.8861964889000626,Jack O'Lantern,3
2018-P,314,1168.3757163636433,"Wishnok, Paul and Doreen",New Richmond,Wisconsin,United States,Mishicot Pumpkin Fest,NA,20147 Sippel,358.8318732178877,1208.3008725115005,4.068613040880913,Jack O'Lantern,3
2020-P,395,1042.9440415732238,"McCallum, Dave",NA,Quebec,Canada,Potirothon de Gentilly,1689 Tessier,1536.5 Tessier,0,0,0,Cinderella,3
2014-P,443,1073.5308155373602,"Cook, JESSICA",Susquehanna,Pennsylvania,United States,PGPGA Great Pumpkin Weigh-off,Checkon 1381 (2010),Self,341.08378364081295,1051.6624455696035,4.845346405662122,Autumn Gold,3
2019-P,728,737.3600781259988,"Graeter, Jonas",Falkensee,Brandenburg,Germany,Wiegemeisterschaft Berlin/Brandenburg,1348.1 Gattermann 2017,self,338.68351652157384,NA,0,Prizewinner,3
2019-P,1404,245.89951852242885,"McCracken, Alex",Fiddletown,California,United States,Elk Grove Giant Pumpkin Festival,2032 Matthison,NA,225.0465851028899,274.10239686164925,0,Rouge Vif d’Etampes,3
2015-P,99,1565.5454869462035,"Gaasch, Patrick",Osseo,Wisconsin,United States,Nekoosa Giant Pumpkin Fest,1916 Barron,1832 Midthun,429.07615904019116,1457.4898595890734,7.873504716893004,Big Max,3
2019-P,937,597.5693205830612,"Moeller, Kerry",Corydon,Indiana,United States,Michigan State Fair Weigh-off,2433 Patton,2469 Daletas,306.8170771255944,598.1707877620047,0,Blue Hubbard,3
2014-P,583,887.9714505212394,"Vester, Danny",Kaukauna,Wisconsin,United States,Nekoosa Giant Pumpkin Fest,1225.5 Courson,1546 Midthan,366.5204750707767,1002.4395110258362,0,Champion,3
2017-P,115,1438.8035191069382,"Johnson, Jake",Williamston,Michigan,United States,Ohio Valley Giant Pumpkin Growers Weigh-off,2145 McMullen,2624 Willimijns,411.67104061390006,1517.2176921583819,0,Big Max,3
2018-P,1089,500.93948122152864,"Ansems , Gerard",ENNISMORE,Ontario,Canada,Erin Fall Fair Giant Pumpkin Weigh-off,809 Cleaview Acres,1374.5 Rea,284.6960237817427,500.2507951702792,1.00739062168608,Jack O'Lantern,3
2014-P,1338,361.55262012759607,"Brault, Samuel",NA,Other,France,Le Potager Extraordinaire,NA,NA,242.44225644608886,328.1035394758126,5.952663075992056,Autumn Gold,3
2019-P,460,1059.0750260538277,"Berard, Al",Ontario,New York,United States,Vermont Growers Weigh-off,1825 Tucker,2017 Boyce,364.3025300859205,1028.8745658277428,0,Spirit,3
2019-P,1370,278.6421243677554,"Swinimer, Leo",Stoney Creek,Ontario,Canada,Thunder Bay District Giant Pumpkin Growers,NA,NA,225.64390793664595,266.58159682957285,0,Champion,3
2014-P,1192,509.72550105643046,"Johnson, Ben",Hanover,Ontario,Canada,Erin Fall Fair Giant Pumpkin Weigh-off,473 L.Niewenhoff,808 J.Niewenhoff,291.28144858204246,496.63899909912607,0,Jack O'Lantern,3
2018-P,1634,124.48294192995769,"Cravens, Dena",Sioux Falls,South Dakota,United States,Great Downtown Pumpkin Festival,Open,Open,166.6938956228384,133.01486595673043,1.007326214459803,Champion,3
2016-P,147,1668.9508270234555,"Leer, Shannon",Massillon,Ohio,United States,Ohio Valley Giant Pumpkin Growers Weigh-off,1585.5 Werner,1676.5 Daletas,432.02828075667617,1404.9499926250855,11.888580944985495,Casper,3
2018-P,1432,326.02658415469375,"Belusa, Fam",Doberlog Kirchhain,Brandenburg,Germany,Wiegemeisterschaft Berlin/Brandenburg,1269.9 Goedel 2017,self,253.69311671787423,394.38689091365535,0,Cinderella,3
2017-P,EXH,277.39092000474227,"Sinclair, Alivia",Olymia,Washington,United States,Washington State Fair,1844.5 Holub,Sib,223.72630506211405,313.21855735428073,0,Champion,3
2020-P,EXH,1414.5017603954054,"Golat, Mike",Deer Park,Washington,United States,Terminator,2469 Daletas,1803 Gadberry,414.00536215205784,1447.5186841959453,0,Early Giant,3
2016-P,DMG,1393.9158989644723,"Rea, Glenna",Bristol,Rhode Island,United States,Woodstock Fair,NA,NA,402.0666160626248,1369.3671141205705,0,Autumn Gold,3
2018-P,1318,353.182515477443,"Schenk, Patrick",Grossbothen,Saxony,Germany,Wiegemeisterschaft Berlin/Brandenburg,NA,NA,238.4313302359146,327.9245976806777,5.963998120448966,Jack O'Lantern,3
2016-P,369,1278.8002426039272,"Wolff Pumilia, Paul",ENUMCLAW,Washington,United States,Country Farm and Feed,1676 LaRue,1916 Barron,361.82388304789936,1132.8608425361053,15.893910957600527,Spirit,3
2018-P,EXH,272.4066351183547,"Swerson, rick",Queen Valley,Arizona,United States,Carefree Enchanted Pumpkin Weigh-off,486 Baker 2015,selfed,232.15671151976332,268.7462648725776,0.9427113986582536,Atlantic Giant,3
2013-P,155,1158.0416287457176,"Geddes, Steve",Sanford,Maine,United States,Damariscotta Pumpkinfest and Regatta Weigh-off,1789 Wallace,1596 Werner,366.23029842693563,1313.0906835009607,0,Cinderella,3
2013-P,1448,135.52725111583604,"Matto, Mike",Ankeny,Iowa,United States,Ryan Norlin Giant Pumpkin Weigh-off,800 Shepard,Selfed,186.85200678329937,157.71942933746817,0,Dill's Atlantic,3
2018-P,20,1981.8739393847732,"Bredl, Courtney",Springfield,Vermont,United States,Topsfield Fair Weigh-off,1733 Wallace,2269.4 Paton,422.33533817984693,1891.9712012613536,5.792787071157471,Early Giant,3
2020-P,754,651.0618888464584,"Matt Marose, Doug Carlson",Quakertown,Pennsylvania,United States,PGPGA Great Pumpkin Weigh-off,1495 Snyder,Self,312.162912770336,683.4782350319948,NA,Howden,3
2015-P,771,752.9663269778121,"Lowe, Del",Slate River,Ontario,Canada,Port Elgin Pumpkinfest,1192 Warner,879 Kline,0,0,0,Big Moose,3
2016-P,168,1639.5228689580717,"Pierpont, Edwin",Williamston,Michigan,United States,Harnica Farms Great Pumpkin Weigh-off,2145 McMullen,1441.5 Hummel,425.9153455326946,1607.1824502502177,3.019722687467254,Big Max,3
2021-P,35,2054.0018426933148,"Cole, Mike",blaine,Minnesota,United States,Stillwater Harvestfest,1480.5 Johnson,self,451.43652631681795,1915.8249657242059,1.955214075480539,Early Giant,3
2019-P,918,654.4595895102879,"Loeffler, Reinhold",Elsholz,Brandenburg,Germany,Tharinger Meisterschaft,NA,1603.9 Wuersching,305.8119258231871,595.1794004455212,1.0069275895000098,Howden,3
2020-P,523,980.7660983898007,"Ellenbecker, Todd & Sequoia",Lafayette,New York,United States,Woodstock Fair,1232 Wallace,self,370.89745587223234,1100.2499477506005,0,Blue Hubbard,3
2013-P,182,1211.0096788572957,"Timm, Brandon",Saint-Pierre les becquets,Quebec,Canada,Huglis Blueberry Ranch,1843.5 Geddes,1456 Bryson,351.0561775246113,1105.950886673463,8.179220447701466,Champion,3
2019-P,1388,245.6030072334466,"Offermann, Irene",Kloster Lehnn,Brandenburg,Germany,Wiegemeisterschaft Berlin/Brandenburg,788.2 Langheim 2018,self,228.54683806686012,269.46199472470175,0,Jack O'Lantern,3
2015-P,1689,131.349720973304,"Richard, Jay",Nekoosa,Wisconsin,United States,Cedarburg Wine and Harvest Festival,351 Gantner,open,182.34356034828684,140.27565543867289,0,Spirit,3
2013-P,620,749.5058915292472,"Hadaller, Aaron",Olympia,Washington,United States,Central Market Giant Pumpkin Weigh-off,855 Raichart,1147 Holland,312.8944861438546,673.9087385635265,6.0103386640254755,Champion,3
2019-P,472,1104.2988717194594,"Keys, Laural",Lakewood,Colorado,United States,Jareds Giant Pumpkin Weigh-off and Festival,1927.5 Daletes,2528 Geddes,352.398187180699,1116.9490620731453,0,Spirit,3
2013-P,362,983.4469401864241,"Ansems, Catharina",Steam Mill,Nova Scotia,Canada,AVGVG Glad Gardens,993 Frank Ansems '12,2009 Wallace '12,357.3514833579575,1047.9852498791552,0,Rouge Vif d’Etampes,3
2017-P,1271,342.8268327721911,"Wiesli, Juerg",NA,Other,Switzerland,Schweizer Meisterschaft im Kurbiswagen,NA,NA,0,0,0,Howden,3
2015-P,EXH,931.4397441989615,"Harnica, John",Combined Locks,Wisconsin,United States,Mishicot Pumpkin Fest,754 Howell/Jolivette,self,331.4063859582453,841.8139171960443,11.174407291328539,Jack O'Lantern,3
2018-P,1642,115.42464344591983,"Bowman, Ross",Alexandria,Indiana,United States,Wassons Nursery Weigh-off,Dulls,Self,161.74611488168762,133.14271900808708,0,Dill's Atlantic,3
2016-P,277,1373.4466033938463,"Janowiak, George",Duxbury,Massachusetts,United States,SNGPG Frerichs Farm Weigh-off,NA,NA,377.0849024750332,1207.8473992285767,10.066566567245484,Atlantic Giant,3
2016-P,849,841.3376406821684,"O'Rourke, Timothy",littleton,Colorado,United States,Jareds Giant Pumpkin Weigh-off and Festival,1998 Jutras,1734 Clementz,351.27164565320993,846.0318059262318,0,Casper,3
2013-P,652,755.8688988469979,"Urena, Leonardo",Mt. Vernon,Washington,United States,Country Farm and Feed,1119.5 uhlmeyer,902.5 uhlmeyer,341.7508642570336,836.6189795265773,0,Wolf,3
2021-P,728,750.0648526829855,"Davis, David",Cincinnati,Ohio,United States,Ohio Valley Giant Pumpkin Growers Weigh-off,1883.5 Stelts,1723.5 Rea,315.76501194881945,825.069578294419,0,Champion,3
2017-P,345,1242.8030935980285,"Pierce, Will",MORRISON,Colorado,United States,Fort Collins Nursery Weigh-off,NA,NA,0,0,0,Casper,3
2016-P,735,823.4423669976393,"Zunino, Vince",NA,Colorado,United States,Nicks Garden Center Weigh-off,1625 ganter,2009 Wallace,319.81018475967676,828.1027410035862,3.771540169256712,Howden,3
2017-P,992,571.9607375894474,"Byrne, Michael",Drogheda,Other,Ireland,Ireland National Weigh-off,NA,NA,0,0,0,Autumn Gold,3
2021-P,1291,102.2785194599093,"Vogel, Edwin",NA,Other,Switzerland,Schweizer Meisterschaft im Kurbiswagen,NA,NA,0,0,0,Autumn Gold,3
2016-P,759,868.9597376309972,"Fisher, Doug",Maryhill,Ontario,Canada,Prince Edward County Pumpkinfest,1683.5 Warner,2835 Hunt,335.75021745571354,825.3908292155568,1.9798106147367014,Connecticut Field,3
2014-P,1706,72.38003276506947,"Nagashimo, Takeitiro","Hokuto, Yamanashi",Other,Japan,Nippon Ichi Dodekabocha Taikai,NA,NA,0,0,0,Prizewinner,3
2015-P,1731,106.88336924798809,"Baggs, Mark",Nottingham,England,United Kingdom,Royal Victoria Country Park,NA,NA,0,0,0,Howden,3
2013-P,241,1145.084322882182,"Hall, Travis",Lincoln Park,Michigan,United States,Harnica Farms Great Pumpkin Weigh-off,1498 Werner,1770 Lieber,373.103314054294,1107.907407435472,0.999369733957541,Howden,3
2015-P,EXH,443.5534186835149,"Day, Quinn",Flat Rock,Michigan,United States,Central Great Lakes Weigh-off,NA,NA,255.03743754807846,410.774029458412,10.30177163609008,Big Max,3
2016-P,609,836.3403445257926,"Peirson, Harry",Hanover,Ontario,Canada,Port Elgin Pumpkinfest,1733 Kline,1733 Kline,0,0,0,Spirit,3
2017-P,172,1446.711266596061,"Feyaerts, Mark",Herne,Other,Belgium,Belgisch Kampioenschap pompoenwegen,2095 Willemijns,2145.5 Mc Mullem,419.5009991944137,1753.323641024527,0,Casper,3
2019-P,1476,190.5986935770489,"Larue, Jack",Vancouver,Washington,United States,Central Market Giant Pumpkin Weigh-off,NA,NA,192.6258247880918,177.62129040873683,NA,Autumn Gold,3
2015-P,635,1060.4807818294887,"Seamons, Jim",Spotsylvania,Virginia,United States,Yadkin Valley Pumpkin Weigh-off,1530 Gehweiler,NA,372.07088901102463,1056.2858235392223,0,Rouge Vif d’Etampes,3
2015-P,13,1956.339133556891,"Boyd, Trent",Cumberland,Rhode Island,United States,SNGPG Frerichs Farm Weigh-off,1775.5 Sperry,2009 Wallace,455.7649616725644,1537.9089181106574,18.830450295757053,Cinderella,3
2015-P,866,822.8100660020407,"Smith, Dick",Cascade,Iowa,United States,Iowa State Fair,922 Young,806 Baker,318.3029318117065,743.0273388838366,18.082060729036172,Autumn Gold,3
2016-P,1385,315.7746378839303,"Daudt, Loren",Simpson,Kansas,United States,Harvest Bash,NA,NA,245.10151448970973,300.73816699303734,3.0618900013453265,Early Giant,3
2017-P,953,653.9890006840029,"TEAM, Gantner/ Bird",Brandenburg,Kentucky,United States,Roberts Family Farms,1146.5 Mudd,Self,321.7008325077352,655.6548392072601,0,Cinderella,3
2015-P,199,1468.6400637733757,"Urena, Leonardo",ENUMCLAW,Washington,United States,Baumans Farm Giant Pumpkin Weigh-off,2036 Glasier,2002 Hawkley,442.8670377324505,1587.4206693472024,0,Wolf,3
2019-P,349,1205.0476981241445,"Schefe, Shelby",Glenoma,Washington,United States,Terminator,1673.5 La Rue,1571.5 Gadberry,363.9209026973853,1130.576177853587,3.0478400695330397,Atlantic Giant,3
2019-P,1036,494.6318454580935,"Shirley, Thad",Hazel,Kentucky,United States,Bear Wallow Farm,2255 Zaychkowsky,1989 Daletas,266.31984190911317,430.8798594804299,14.99764619100569,Autumn Gold,3
2018-P,DMG,1556.8196433922801,"Zucchelli, Michael",Lumezzane,Other,Italy,Festa della zucca di sale,2043 clement,sibb,379.07102121646585,1352.1682648788478,15.041480447309846,Connecticut Field,3
2018-P,1676,88.75503400812106,"Lugton, Fletcher",NA,Other,New Zealand,The Great Pumpkin Carnival Hamilton Gardens,NA,NA,0,NA,0,Dill's Atlantic,3
2014-P,EXH,1294.5788892039072,"Family, Stephens",Somerset Center,Michigan,United States,Harnica Farms Great Pumpkin Weigh-off,1085 Harnica,1985 Miller,390.92893460234126,1381.8864857233227,0,Spirit,3
2020-P,231,1425.7990436455723,"Miller, Gary",Saegertown,Pennsylvania,United States,PGPGA Great Pumpkin Weigh-off,1553.5 weston,Selfed,387.39067246298526,1295.6721219429899,4.890400910174407,Casper,3
2017-P,496,953.9831572643045,"Sherwood, Jim",Williston,Vermont,United States,Vermont Growers Weigh-off,2261 Wallace,1662 DeBacco,343.8593183636395,1065.6385772830756,0,Dill's Atlantic,3
2017-P,432,1139.0323439281256,"Keller, Michael",Erkheim,Bavaria,Germany,Early Weigh-off Ludwigsburg,1790 Wallace,1986 Wuersching,369.673431754615,1143.473195758881,0,Casper,3
2014-P,510,1033.79625579733,"Aasman, Mike",Milford,Ontario,Canada,Woodbridge Fair GPC Weigh-off,986 Hunt,2009 Wallace,NA,1046.25798214585,0,Early Giant,3
2018-P,1634,127.8201367073937,"Tognietti, Joey",Mobridge,South Dakota,United States,Great Downtown Pumpkin Festival,Open,Open,175.89312054973462,126.80140412184367,1.0458616035463753,Dill's Atlantic,3
2020-P,1232,195.71452039891466,"Bona, John",Santa Rosa,California,United States,Elk Grove Giant Pumpkin Festival,767.5 Risi 2014,unknown,209.31315624853812,187.21955063365934,0,Wolf,3
2019-P,620,901.8763145639181,"Cleave, Ally",Martintown,Ontario,Canada,Prince Edward County Pumpkinfest,465 Langridge,1017 Langridge,379.3729832355677,994.1474234298731,0,Big Max,3
2021-P,828,537.8467118607538,"Carrier, Kent",Boscawen,New Hampshire,United States,Deerfield Fair,789 Magarian,2051 Marshall,294.09315512504804,593.1256488203012,0,Prizewinner,3
2018-P,27,1912.8748099512088,"Caspers, Pete",Brandon,Wisconsin,United States,Stillwater Harvestfest,1191.5 Vanderwielen,2145,437.4899119789774,1871.3338320169219,0,Champion,3
2013-P,8,1783.2691492898334,"Lanterman, Jack",NA,Wisconsin,United States,Stillwater Harvestfest,1476 Hopkins,self,426.7771898054023,1699.482344764646,7.60827273287203,Connecticut Field,3
2019-P,831,654.4076564833238,"Rumancik, Dave",Half Moon Bay,California,United States,California State Giant Pumpkin Weigh-off,NA,NA,0,0,0,Early Giant,3
2019-P,206,1350.0531270506376,"Scuncio, Dan",Cross Plains,Wisconsin,United States,Mishicot Pumpkin Fest,"1,418 Lehrer '17","1,724 Martin '18",370.6411882244157,1290.4070574164818,2.855120605491818,Spirit,3
2020-P,1151,280.9419906299973,"Martini, Guenther",NA,Saxony,Germany,Saechsische Meisterschaft im Kurbiswiegen,1628.4 Baumert 19,open,205.92714350701672,254.79318131890025,11.956665436053026,Connecticut Field,3
2018-P,663,850.3130278638486,"Clevland, Ryan",Chippewa Falls,Wisconsin,United States,Nekoosa Giant Pumpkin Fest,Brandt 2185,Vander Wielen 1991.5,338.0810387782134,936.2052904154311,0,Early Giant,3
2016-P,253,1269.3747681716895,"Albert, Zoe",Steam Mill,Nova Scotia,Canada,The Great Howard Dill Giant Pumpkin Classic,1248 Kline,860 Dudka,384.926695391041,1471.873898442907,0,Prizewinner,3
2016-P,942,717.9686101385147,"Martin, Glen & Margaret",Pinnacle,North Carolina,United States,Great Pumpkin and Watermelon Weigh-Off,Zuerner 634,Self,293.1542477950771,604.5468257283127,8.30757938015726,Autumn Gold,3
2019-P,1727,17.4333502846973,"Fujiwara, Norihisa",Izumo,Other,Japan,Nippon Ichi Dodekabocha Taikai,NA,NA,0,0,0,Dill's Atlantic,3
2021-P,127,1715.2093519327973,"Sterner, Rosalie",Green Bay,Wisconsin,United States,Stillwater Harvestfest,1428 Thompson,2174 Daletas,431.8828755795143,1776.8809291487842,1.9679422020890838,Atlantic Giant,3
2020-P,879,573.2435614052088,"Strauss, Andy",Weingarten,Rhineland-Palatinate,Germany,Deutsche Meisterschaft im Kurbiswiegen,1542 Ureana,2020 Weishaeupl,284.14281734144777,619.4665115776863,0,Rouge Vif d’Etampes,3
2019-P,EXH,1274.1734902353244,"Lozano, Aitor",Sallent,Catalonia,Spain,Feria de la Calabaza de Sant Feliu de Codines (BARCELONA),1911 URENA 2017,2145 MCMULLEN 2015,378.5475655194475,1332.117452738059,0,Atlantic Giant,3
2018-P,1262,429.96543032460266,"Runkle, Carl",Sharon,Massachusetts,United States,Deerfield Fair,1483,open,0,0,0,Atlantic Giant,3
2020-P,210,1444.025593732452,"Hertzfeld, David",Pleasant Grove,Utah,United States,Thanksgiving Point,2252 Paton,200 Laub est.,428.2568261278074,1589.925031545078,0,Connecticut Field,3
2015-P,773,907.3827247417223,"Kubat, Maia",Springfield,Vermont,United States,Vermont Growers Weigh-off,NA,Self,355.6608564994254,859.7567319039225,0,Champion,3
2016-P,869,774.0214783486269,"Warren, Richard",Nekoosa,Wisconsin,United States,Cedarburg Wine and Harvest Festival,1947 Clementz,open,318.62902828378265,729.4272851949836,4.831493307492878,Casper,3
2020-P,EXH,416.61501648974485,"Leitch, Doug",Blairsville,Georgia,United States,Milton Pumpkin Derby,NA,NA,263.75798186144925,450.96544924610555,0,Dill's Atlantic,3
2015-P,326,1218.7502720758105,"Lorson, Lucas",Ainsworth,Iowa,United States,Harvest Bash,2009 Wallace,self,369.26861547489415,1257.8040959443279,3.107899017354429,Autumn Gold,3
2019-P,743,768.5691214407959,"Smith, Gary",NA,Montana,United States,Great Downtown Pumpkin Festival,Carrier,Zywiec,341.34208941591794,875.3908571625866,0,Jack O'Lantern,3
2013-P,428,882.7438240400215,"Newsome, Gale",Susquehanna,Pennsylvania,United States,PGPGA Great Pumpkin Weigh-off,NA,NA,343.1576385561382,941.2054826942706,0,Big Moose,3
2013-P,121,1332.232420059746,"Morrison, Mike and Sharon",NA,Illinois,United States,Cedarburg Wine and Harvest Festival,"1,092 Naylor","1,381 Checkon",375.3930172697978,1264.0470517068097,7.023697426488509,Dill's Atlantic,3
2013-P,946,464.2345321837952,"Johnson, Jake",Kernersville,North Carolina,United States,Farm Yall Festival,986.5 Gansert,self,281.65891040420064,526.9408150423058,0,Casper,3
2013-P,432,958.865991708721,"Booth, Jason",Oakland,Maryland,United States,PGPGA Great Pumpkin Weigh-off,1630 Checkon,1524 Fulk,354.7073947302221,937.2224764599658,0,Casper,3
2014-P,783,845.4461326763085,"Pasmooji, Violet",Granite Bay,California,United States,Elk Grove Giant Pumpkin Festival,1874 Mathison,560 Hinrichs,341.610640009604,935.480261660249,0,Dill's Atlantic,3
2020-P,94,1670.7371282118788,"Gauchet , Jean Pierre",NA,Other,France,Concours National du plus Gros Potiron et des fruits et legumes Geant,1911 Urena,1938 Urena,416.71510688621464,1599.268077595598,9.36505373245605,Big Max,3
2018-P,331,1248.8018458336255,"Gustinucci, Ernie",New Concord,Ohio,United States,Ohio Valley Giant Pumpkin Growers Weigh-off,1810 Werner,1791 wermer,369.1469975638785,1424.5343251945283,0,Autumn Gold,3
2017-P,EXH,734.6426785515625,"MOGAS, SALVADOR",Valtierra,Navarre,Spain,Concurso Calabazas Gigantes de Valtierra,2261.5 Wallace 2016,1625.5 Gantner 2013,304.2767677247917,688.6711437397176,NA,Champion,3
2017-P,1338,291.96846822872755,"McIlvaine, Tom",Saugus,Massachusetts,United States,Woodstock Fair,561.5 Fleming,open,225.21581184227716,270.4624066800964,3.999679939272641,Prizewinner,3
2021-P,1339,67.02999017808227,"Aguiar, Jorge",Paredes,Other,Portugal,O Maior da Minha Aldei - Concurso Portugues de Horticolas Gigantes,NA,NA,132.92425936832473,64.98909762935762,2.9439507112966936,Wolf,3
2016-P,1380,297.51404646740656,"Schafer, Ron",Lymington,Other,United Kingdom,Royal Victoria Country Park,NA,NA,0,0,0,Rouge Vif d’Etampes,3
2015-P,1122,601.9132797353616,"Gienger, Travis",Randleman,North Carolina,United States,Yadkin Valley Pumpkin Weigh-off,1337 Jaser,1650 Sproule,295.6380079231805,552.6867491996927,4.986384675249825,Big Moose,3
2021-P,1164,217.64676532382902,"Belusa, Adrian",39291 Moeckern,Saxony-Anhalt,Germany,GPC Kurbiswagen Sachsen-Anhalt,NA,NA,209.64890596897146,223.68617417335622,2.9458297314844986,Jack O'Lantern,3
2015-P,1217,517.1211176304031,"Eggers, Andrea",Peru,Indiana,United States,Fair Oaks Farm Cowtoberfest,Unknown,Unknown,279.94942799112243,527.5817445510643,0.9840712413032078,Big Max,3
2020-P,1344,80.7421869058469,"Tanner, Gordon",Milton,Georgia,United States,Milton Pumpkin Derby,NA,NA,150.7943991655753,81.79643005002285,0,Blue Hubbard,3
2020-P,DMG,1653.535073782673,"Christensen, Brian",Fond Du Lac,Wisconsin,United States,Safeway World Championship Pumpkin Weigh-Off,2095 Brandt,Self,408.31724154279766,1736.4332327599334,5.843210537838205,Big Moose,3
2020-P,EXH,1673.0158261877154,"Seest, Mark",Fox Lake,Wisconsin,United States,River Prairie Ginormous Pumpkin Festival,1654 Martin,Self,430.17527394566406,1808.5129446964777,0,Wolf,3
2015-P,150,1356.8775808426356,"Vanderpool, Tony",Akron,New York,United States,CNY Pumpkinfest,2009 Wallace,1730 Werner,412.73118504607226,1364.1450069362443,0,Rouge Vif d’Etampes,3
2020-P,583,922.1261935215169,"Ferguson, Paul",Cape Sable Island,Nova Scotia,Canada,Annapolis Valley Giant Vegetable Growers,981 Fk.Ansems,1281 R.Butler,0,0,0,Jack O'Lantern,3
2014-P,1424,304.8660376520562,"Domke, Caton",Eleva,Wisconsin,United States,Nekoosa Giant Pumpkin Fest,NA,NA,238.1197886959791,327.7591804151279,0,Autumn Gold,3
2020-P,494,1054.0575269293317,"Romano, Brian",Augusta,Wisconsin,United States,River Prairie Ginormous Pumpkin Festival,2114 wallace,2118 barron,369.32580941987203,988.2227097291761,0,Dill's Atlantic,3
2017-P,125,1577.8022726285378,"Williams, David",Prairie Du Sac,Wisconsin,United States,Stillwater Harvestfest,1338 Martin,2145 McMullen,417.73778602612975,1578.4938747494475,2.063807589230548,Early Giant,3
2013-P,94,1381.147218742306,"Luessenhop Jr, Roger",Clare,Michigan,United States,Central Great Lakes Weigh-off,1788.5 daletas,self,419.8246974452027,NA,2.049839260124588,Atlantic Giant,3
2018-P,803,762.8766153224248,"Strus, Luka",Trebnje,Other,Slovenia,Slovenian Weigh-off,NA,NA,304.33452933502525,742.9782048789306,5.095653594080045,Big Moose,3
