id,place,weight_lbs,grower_name,city,state_prov,country,gpc_site,seed_mother,pollinator_father,ott,est_weight,pct_chart,variety,dataset_id
2013-P,401,897.0600356447891,Barlow / Jacobus,Vancouver,Washington,United States,Central Market Giant Pumpkin Weigh-off,1756 Lancaster,1799.5 Daletas,345.4369110769991,737.6580740256226,13.957993367356083,Cinderella,5
2020-P,1197,254.67768535224533,"LFS Tulln, Team",Berndorf,Lower Austria,Austria,Leiserberge Weigh-off,NA,NA,0,0,0,Big Moose,5
2013-P,EXH,428.81223210781303,"Kaczmarczyk, Alexander",Alfter,North Rhine-Westphalia,Germany,XXL-Kuerbis-Wiegemeisterschaft auf dem Krewelshof,1357 Helsel 10,open,277.2199337343817,428.5695945320587,0,Big Moose,5
2021-P,403,1131.9924772979707,"Hoomis, George & MaryAnn",Los Altos,California,United States,Elk Grove Giant Pumpkin Festival,2183.7 Mendi,2174 Daletas,354.81342960443817,958.7411581774123,14.03033472255748,Casper,5
2017-P,445,1168.2562201357762,"Vande Brink, Ryan",Charleston,Maine,United States,Damariscotta Pumpkinfest and Regatta Weigh-off,1229 Pierpont,1727.5 Pierpont,380.5474960435863,1237.8524473465573,0,Early Giant,5
2015-P,461,1183.851971031953,"Davis, Khoen",Suring,Wisconsin,United States,Mishicot Pumpkin Fest,1225 Sipple,1882 Gehlweiler,373.67993802334956,1013.8263679773851,9.938047730109625,Champion,5
2019-P,EXH,497.34847537702547,"Cook, George",Vancouver,British Columbia,Canada,BC Giant Pumpkin Weigh-off,1378.4 Hain 2014,Self,274.0780442806415,461.82052557611325,1.0249508285745619,Rouge Vif d’Etampes,5
2016-P,1387,271.0000502104071,"Horde, Arnold",Bunnik,Utrecht,The Netherlands,Dutch Giant Vegetable Championship,1549 Kline,open,221.65062636383598,264.96369391308684,7.881653289648158,Blue Hubbard,5
2013-P,1121,359.1022128702186,"Bowman, Ross",Diamond,Ohio,United States,Barnesville Pumpkin Festival,NA,NA,259.45649993979856,409.1181351770889,0,Connecticut Field,5
2015-P,2,2388.3485193166825,"Fridsteim, Nancy",Nekoosa,Wisconsin,United States,Stillwater Harvestfest,2096 meier,2323 meier,450.08053302990345,1921.6673453517533,19.305983304317515,Howden,5
2021-P,756,689.0274719524213,"Gehweiler, Chad",Jamestown,New York,United States,Durham Fair Weigh-Off,1552 Young,2163 Paton,299.80916879956965,656.5402871450533,3.092189922713043,Howden,5
2016-P,1279,358.89627589012963,"Teichmann, Erik",Kreutstetten,Lower Austria,Austria,Austrian Weigh-off,Garofano Vuolo 15,NA,0,0,0,Blue Hubbard,5
2014-P,1369,369.47667645940885,"Anderson, Isabella",NA,Other,New Zealand,The Great Pumpkin Carnival Hamilton Gardens,NA,NA,0,0,0,Howden,5
2018-P,1642,124.90355469340605,"Simmons, Matthew",Indianapolis,Indiana,United States,Wassons Nursery Weigh-off,Dulls,Self,181.287087707473,142.29531502945045,0,Connecticut Field,5
2017-P,1429,230.68088989104936,"Lindley, Jeremy",Clinton,Iowa,United States,Ryan Norlin Giant Pumpkin Weigh-off,NA,NA,0,0,0,Dill's Atlantic,5
2014-P,84,1727.9766448628327,"New, Chad",Sault Ste Marie,Michigan,United States,Oakland Nursery Weigh-off,1067 Kent,2009 Wallace,443.9527640086327,1628.3761089004693,4.176079525260871,Casper,5
2015-P,896,754.5080339533434,"Frommelt, David & Jakob",Baerwalde,Brandenburg,Germany,Saechsische Meisterschaft im Kurbiswiegen,623 Geyelin 14,open,345.24552880149855,859.2357974331312,0,Howden,5
2021-P,200,1485.5207533652197,"Greely, Nelson",Prestonsburg,Kentucky,United States,Tennessee Valley Fair,2226 Boonen,1514 Slone,382.99633423117643,1377.1471602591598,12.215685373725492,Rouge Vif d’Etampes,5
2014-P,974,590.9170631281665,"Carillo, Lupe",Spring Hope,North Carolina,United States,Great Pumpkin and Watermelon Weigh-Off,454 LaRevier,1985 Miller,280.17977462655455,576.712397319296,NA,Autumn Gold,5
2021-P,280,1295.0650922436441,"Wexler, Team",Merrimack,New Hampshire,United States,Deerfield Fair,28273 LaBlanc,Self,368.9686081754578,1221.349733355731,10.146639257609262,Rouge Vif d’Etampes,5
2021-P,1349,56.83407326270907,"Giozet, Gabriele",Cremnago di Inverigo,Lombardy,Italy,Sfida Nazionale della Zucca - Club Maspiano,x,x,0,0,0,Wolf,5
2020-P,1249,181.82773442843455,"Rhodenbaugh, Terry",Grand Rapids,Michigan,United States,Michigan State Fair Weigh-off,329 Boutain,1689 Platte,203.34016953229937,165.04386735965988,6.692125702324183,Champion,5
2018-P,280,1338.0181906646455,"Hodge, Maverick",Fridley,Minnesota,United States,Stillwater Harvestfest,1810 Werner,2624 Willemiss,404.6901450786801,1326.164051578089,0,Rouge Vif d’Etampes,5
2020-P,288,1378.4315542394686,"New, Chad",Grand Rapids,Michigan,United States,Dundees Pumpkin Palooza,2294 Noel,2005 Haist,398.0320873917884,1418.2594069804222,0,Howden,5
2021-P,1365,48.28524318688419,"Krengel, Doreen",Templin,Brandenburg,Germany,Wiegemeisterschaft Berlin/Brandenburg,NA,NA,139.95001289624636,62.78455955292269,0,Autumn Gold,5
2017-P,686,754.598327691122,"Sperry, Steven",West Paris,Maine,United States,Deerfield Fair,865 Berard,1975 Wallace,334.8282389946713,929.4106882249455,0,Jack O'Lantern,5
2013-P,1533,26.415458346887707,"Lopresti, Maris",Massillon,Ohio,United States,Barnesville Pumpkin Festival,NA,NA,0,0,0,Early Giant,5
2016-P,77,1791.31557789128,"Engel, Shannon",Taylor,Wisconsin,United States,Nekoosa Giant Pumpkin Fest,1750 Martin,1866.2 Cutrupi,451.96357238922957,1658.6758327720663,1.0255861802711501,Rouge Vif d’Etampes,5
2015-P,78,1623.9902988378212,"Bredl, Courtney",Mulino,Oregon,United States,Uesugi Farms Weigh-off,NA,2009 Wallace,425.4867675592178,1555.636364723688,7.95485804232616,Big Moose,5
2020-P,1186,268.0078474682338,"Okano, Yoshiyuki",Tonosho,Other,Japan,Nippon Ichi Dodekabocha Taikai,NA,NA,0,0,0,Jack O'Lantern,5
2018-P,1607,141.7353720736035,"Langridge, Dan",Edmundston,New Brunswick,Canada,Journee de la Citrouille - Edmundston,NA,NA,194.1797378062781,157.32679139497873,0,Champion,5
2021-P,EXH,165.3057921979616,"Shirley, Thad",Denver,Colorado,United States,Jareds Giant Pumpkin Weigh-off and Festival,1990 MARINTZER,SELF,185.3519629180287,133.46950212701284,22.460840877482383,Wolf,5
2020-P,24,2077.2119122388904,"Frias, Reuben",Barnesville,Ohio,United States,Barnesville Pumpkin Festival,2112 Skinner,2112 Skinner,469.16306421687733,1984.6503933465567,4.95063752383798,Cinderella,5
2020-P,53,1869.3746076496884,"Shultz, Brian",Sharon,Massachusetts,United States,Topsfield Fair Weigh-off,1938 Sperry,1339 Graham,448.5780084069864,1842.709802584085,5.24219266816274,Connecticut Field,5
2018-P,921,687.3486203017472,"Powell, Richard & Sue",Clinton,Iowa,United States,Bloomfield Giant Pumpkin Bash,2004 Vander Wielen,Self,294.8886190536701,728.8527806631223,0,Connecticut Field,5
2013-P,DMG,1313.2464999858082,"Beal, Jim",Springfield,Oregon,United States,Baumans Farm Giant Pumpkin Weigh-off,1596 Werner,1421 Boyce,410.0003397726736,1390.4938103545737,0,Rouge Vif d’Etampes,5
2016-P,900,756.4021280293391,"Zywiec, Lorelee",Anoka,Minnesota,United States,Gale Woods Farm Weigh-off,552 Minor 2015,356 Borgers 2015,315.0588348105427,838.6737079409006,0,Big Moose,5
2021-P,1020,349.0447698038146,"Freshcorn, Neil",Longview,Washington,United States,Skagit Valley Giant Pumpkin Festival,642 Grubbs,Self,257.40835411717086,423.2633488636447,0,Early Giant,5
2020-P,EXH,449.1300518624525,"Truchan, Jeff",Blairsville,Georgia,United States,Milton Pumpkin Derby,NA,NA,265.06267476174855,458.3936864624576,0,Howden,5
2013-P,140,1296.7183973265503,Renald Provencher,Becancour,Quebec,Canada,Saratoga Giant Pumpkin Fest,1314 Bryson dmg,2009 Wallace,385.7779817847651,1273.6055861477532,4.075736699200196,Champion,5
2021-P,EXH,326.37113043104665,"Mathias, Franz",NA,Lower Austria,Austria,Austrian Weigh-off,Biermanns,NA,257.03755622732973,356.51282355421813,0,Prizewinner,5
2018-P,840,785.1125365146191,"Hurt, Dakota",Frankfort,Ohio,United States,Barnesville Pumpkin Festival,784 Powell,NA,333.68053997573725,943.4805341159545,0,Spirit,5
2020-P,682,800.0727586859126,"Bendler, Stefan",Oeffingen,Baden-Wuerttemberg,Germany,Deutsche Meisterschaft im Kurbiswiegen,2241 van Geel,open,319.4233619480899,745.2556934553787,3.9167721389204044,Big Moose,5
2016-P,1591,101.94545978678676,"Gregory, Damon",Wynne,Arkansas,United States,Farm Yall Festival,NA,NA,153.6311215202072,108.19791058969311,0,Spirit,5
2019-P,617,851.4139543323648,"Buell, Jaxon",New Richmond,Wisconsin,United States,Cedarburg Wine and Harvest Festival,"1,440 Lehrer","1,501 Vander Wielen",312.9056304530113,851.1223524052006,9.039647666811442,Rouge Vif d’Etampes,5
2019-P,908,578.8544552898512,"Melka, Friedrich",NA,Lower Austria,Austria,Leiserberge Weigh-off,1080 Melka,NA,287.6160001112432,572.647258591596,0.9574979865896527,Atlantic Giant,5
2020-P,45,1828.841293543076,"Harnica, John",Export,Pennsylvania,United States,PGPGA Great Pumpkin Weigh-off,2226 Boonen/Herman,1927 Daletas,458.2628548967214,1752.8676389046084,5.954626162448397,Jack O'Lantern,5
2019-P,809,761.0140681045384,"Paton, Ian & Stuart",Everton nr. Lymington,England,United Kingdom,Royal Victoria Country Park,2363 HOLLAND,OPEN,0,0,0,Autumn Gold,5
2014-P,391,1197.0885777803478,"Kline, Todd",Steam Mill,Nova Scotia,Canada,The Great Howard Dill Giant Pumpkin Classic,1727 Ansems,1813 Northrup,385.6025254573145,1105.0486289708476,6.127327263770433,Howden,5
2020-P,994,457.5218695077121,"Santos, Abel",Paredes,Other,Portugal,O Maior da Minha Aldei - Concurso Portugues de Horticolas Gigantes,NA,NA,263.1111252786582,420.6471745387102,9.378644927371493,Wolf,5
2019-P,73,1746.224101531244,"Naqvi, Rae",Sydney,Nova Scotia,Canada,The Great Howard Dill Giant Pumpkin Classic,2469 Daletas,self,391.3724524757006,1509.931394581611,13.450205389761006,Spirit,5
2017-P,755,769.9465945918826,"Braegger, Wendelin",NA,Other,Switzerland,Schweizer Meisterschaft im Kurbiswagen,1790 Wallace,self,316.21535146513065,735.720057037416,0.9855350518256828,Blue Hubbard,5
2017-P,758,724.3508738250264,"McWilliams, Jacob",tenino,Washington,United States,Washington State Fair,1912 Carter,1912 Carter (Self),313.52846335451534,760.1351688288249,0,Howden,5
2019-P,1114,449.3350043053088,"Willi, Buchmueller",Leimiswil,Bern,Switzerland,Schweizer Meisterschaft im Kurbiswagen,NA,NA,0,0,0,Cinderella,5
2016-P,1229,423.12384014499423,"Rea, Glenna",Snohomish,Washington,United States,Skagit Valley Giant Pumpkin Festival,1750 Holland,1676.5 Daletas,269.5340980937715,410.80224056200564,0,Big Max,5
2014-P,DMG,697.2742066205183,"Schwellnuss, Norbert",Kirchheim,Other,Germany,Tharinger Meisterschaft,1074 THE,self,308.55810321344927,821.4596327035033,0,Connecticut Field,5
2014-P,1090,514.7027006170129,"Goedel, Markus",Buchloe,Other,Germany,Hofgut Sickertshofen,643 Niederhofer,1374 Willenijus,286.93882014162864,599.386265993718,0,Howden,5
2014-P,955,639.2751624578909,"McElroy, Bill",Jericho,Vermont,United States,Vermont Growers Weigh-off,279 Young(John),1753 Bryson,324.25451446365753,672.052152200702,0,Big Max,5
2017-P,927,666.770275303859,"Bakken, Jeff",Milton,Vermont,United States,Vermont Growers Weigh-off,1044 Gansert,1297.5 Young,320.90418514845646,742.6582702893189,0,Rouge Vif d’Etampes,5
2014-P,1339,371.4396231296855,"Lesavage, Mark",Prudence Island,Rhode Island,United States,SNGPG Frerichs Farm Weigh-off,1309 Connolly,open,268.4710013614257,387.9278408585058,3.009319705847512,Howden,5
2016-P,782,862.3967292327695,"Lowe, Del",Roblin,Manitoba,Canada,Roland Pumpkin Fair,Lyons,Kline,332.5478751227379,797.7201322571287,6.791176131359066,Champion,5
2015-P,721,881.4578505227789,"Bok, Jim",Susquehanna,Pennsylvania,United States,PGPGA Great Pumpkin Weigh-off,1768 Clementz,1821 Checkon,340.28799945373027,824.5788390799977,2.9731791604309947,Spirit,5
2015-P,1136,584.1802522121884,"MIRAL, ANGEL",VALTIERRA,Navarre,Spain,Concurso Calabazas Gigantes de Valtierra,NA,NA,317.72728738259184,707.6146931583594,0,Connecticut Field,5
2015-P,1395,378.93222546241634,"Stelts, Dave & Carol",Menomonee Falls,Wisconsin,United States,Oktoberfest,760 Becker,854 Becker,258.60911720238624,377.44310779855283,0,Spirit,5
2016-P,156,1349.976354639611,"Pettit, Bill",Altoona,Wisconsin,United States,Iowa State Fair,2145 McMullen,self,394.125153890489,1281.2176470274412,0.9575147086441816,Connecticut Field,5
2014-P,1444,276.5516269125508,"Wells, Bob",Sioux Falls,South Dakota,United States,Great Downtown Pumpkin Festival,1789 Wallace,2009 Wallace,228.11144666290056,315.666323332758,0,Rouge Vif d’Etampes,5
2021-P,455,965.473981803898,"Edwards, James",Durand,Wisconsin,United States,River Prairie Ginormous Pumpkin Festival,1644 Mathiowetz,Self,355.0874347844783,975.6690745903904,0,Cinderella,5
2013-P,1510,64.93263290333076,"Kaiser, Kyle & Tara",Hartville,Ohio,United States,Barnesville Pumpkin Festival,NA,NA,0,0,0,Blue Hubbard,5
2016-P,584,1029.0345665105333,"POTI-SALVA, TEAM",valtierra,Navarre,Spain,Concurso Calabazas Gigantes de Valtierra,1676 DALETAS,1916 BARRON,347.383373442312,967.4133176503967,6.1692473460158626,Howden,5
2017-P,743,796.6256081994985,"Terry, Jason",Prestonsburg,Kentucky,United States,Operation Pumpkin,2075 Connoly,Self,312.5470232359722,748.3928070284182,6.956630582454659,Prizewinner,5
2021-P,711,745.3593242270125,"Larsen, Richard",Osceola,Wisconsin,United States,Nekoosa Giant Pumpkin Fest,1326.5 Young-Rhodes,Self,323.20234368488457,734.4728936225459,1.985961761620979,Cinderella,5
2014-P,384,1197.9315824077141,"Langley, Bryan",Columbus,Michigan,United States,Harnica Farms Great Pumpkin Weigh-off,1317 Clementz,Self,389.31054621376836,1130.4335527598819,2.8548396500404043,Rouge Vif d’Etampes,5
2015-P,441,1084.1534658540024,"Althoff, Ryan",Woodburn,Indiana,United States,Fair Oaks Farm Cowtoberfest,NA,2323 Meier,373.70530010271204,1034.975562756324,8.078600092978347,Casper,5
2018-P,317,1283.686678544684,"Johnson, Jay",Oswego,New York,United States,Saratoga Giant Pumpkin Fest,1512 Cotterman 17,2363 Holland 17,372.3119115413414,1276.8986565035154,5.066312941517398,Big Moose,5
2019-P,318,1265.0077682368028,"Anderson, Arlo",Johnston,Rhode Island,United States,Woodstock Fair,1911 Urena,1733 Wallace,387.6353952982191,1300.4908748234275,0,Big Moose,5
2015-P,1100,606.8210522782125,"Freeman, James",Napa,California,United States,Elk Grove Giant Pumpkin Festival,NA,NA,306.60676452512325,574.7116412338175,0,Prizewinner,5
2015-P,509,1094.8616951452843,"Swinimer, Leo",Langley,British Columbia,Canada,BC Giant Pumpkin Weigh-off,1124 Dixon,1126 Dixon,378.98278417822394,1131.713635369619,0,Blue Hubbard,5
2013-P,88,1365.6400954800688,"Rodebaugh, Chris",Westover,Pennsylvania,United States,Grims Orchard and Family Farms,1789 Wallace,self,416.41063022750967,1308.6280103670533,3.0993442471301353,Autumn Gold,5
2018-P,1016,610.6931832902285,"Howell/Jolivette, Toni/Rick",Rio Linda,California,United States,Irvine Park Railroad,NA,Open,312.04760157870135,681.9529742929918,0,Cinderella,5
2018-P,1708,71.47702468473452,"Daletas, Steve",Helenwood,Tennessee,United States,Allardt Pumpkin Festival,NA,NA,145.44282417749304,76.51756422901244,0,Rouge Vif d’Etampes,5
2013-P,1357,185.06102322932784,"Kaps, David",Novo mesto,Other,Slovenia,Slovenian Weigh-off,NA,NA,0,0,0,Blue Hubbard,5
2021-P,210,1552.3452130211042,"Vester, Danny",Monticello,Kansas,United States,Oklahoma Giant Pumpkin Growers Weighoff,2307 Geddes,1990 Marintzer,413.1703147043841,1509.952493558228,1.02745953283241,Connecticut Field,5
2015-P,433,1059.1483759521213,"Seelow, Wayne",West Chazy,New York,United States,CNY Pumpkinfest,1969 Haist,self,344.62361770179257,847.0815587703715,8.723334137787637,Atlantic Giant,5
2018-P,1324,358.93603090376877,"Gfeller, Jason",Lynden,Washington,United States,Elysian Giant Pumpkin Weigh-off,186 Radach,1774.5 Carter,255.0204449069907,331.0059841769364,7.905190211127658,Connecticut Field,5
2020-P,940,470.2824031433215,"Geissler, Donny",Benson,Utah,United States,Thanksgiving Point,NA,NA,282.46017862616225,555.4098678108378,0,Connecticut Field,5
2014-P,430,1040.2030014502975,"Shenoha, Jeff",New Middletown,Ohio,United States,Harnica Farms Great Pumpkin Weigh-off,829 Young,1874.5 Mathison,357.02371430159076,1080.148338390085,0,Autumn Gold,5
2014-P,874,677.3297462936074,"Sayer, Jon",Lynden,Washington,United States,Country Farm and Feed,958 pugh,1314 halbert,294.67461631908964,604.3861113293393,12.299235354133067,Big Max,5
2013-P,1354,180.44603526197372,"Harvell, Douglas",Buxton,Maine,United States,Damariscotta Pumpkinfest and Regatta Weigh-off,NA,NA,0,0,0,Wolf,5
2020-P,68,1689.4994774038,"Lewis, Jeff",Belmont,Ohio,United States,PGPGA Great Pumpkin Weigh-off,2005 Haist,2112 Skinner,422.05412922837445,1706.444366923269,4.0363488643156265,Big Max,5
2021-P,264,1419.9932370543117,"Scherer, Josh",Comstock Park,Michigan,United States,Central Great Lakes Weigh-off,1911 Urena,2118 Barron,386.1757695370779,1380.5761783630976,5.8135619547386135,Jack O'Lantern,5
2017-P,696,823.1115560317812,"Irsic, Tone",NA,Other,Slovenia,Slovenian Weigh-off,NA,NA,0,0,0,Blue Hubbard,5
2019-P,1137,401.58027072051055,"Brasted, Bob",Langley,British Columbia,Canada,BC Giant Pumpkin Weigh-off,1339 Sundin 2014,NA,231.394292025517,339.5669648802571,21.981942669003402,Howden,5
2013-P,1357,184.49384545706323,"Hrovat, Rudi",NA,Other,Slovenia,Slovenian Weigh-off,NA,NA,0,0,0,Big Max,5
2016-P,21,1924.5729266153926,"Vial, Andrew",Stoughton,Wisconsin,United States,Ryan Norlin Giant Pumpkin Weigh-off,Rocky 2 Barlow,2145 McMullen,483.0524896244593,2047.1464054496132,0,Spirit,5
2019-P,346,1214.20597084152,"Conrad, Adam",Glenoma,Washington,United States,Central Market Giant Pumpkin Weigh-off,2145 McMullen,1911 Urena,402.60027345223574,NA,0,Early Giant,5
2021-P,795,625.0632088794334,"Karkos, Udo",Schoenebach,Bavaria,Germany,Deutsche Meisterschaft im Kurbiswiegen,1747.2  Heavy West Team 2017,open,259.16795192756575,407.7161794524847,NA,Wolf,5
2018-P,839,789.0566691332677,"Shiratori, Kazuyuki",Takamatsu,Other,Japan,Nippon Ichi Dodekabocha Taikai,NA,NA,0,0,0,Autumn Gold,5
2016-P,573,955.7087430093039,"Hausladen, Tpny",Lake Oswego,Oregon,United States,Baumans Farm Giant Pumpkin Weigh-off,1201 Howell/Jolivette,2059 Daletas dmg,365.21223934108355,1015.4271101323681,0,Atlantic Giant,5
2013-P,675,702.8675987791061,"MacDonald, Christopher",NA,Minnesota,United States,Roland Pumpkin Fair,NA,NA,317.5913699819639,712.496853175228,0,Howden,5
2013-P,1024,396.2309067845021,"Pogna, Lorena",Arezzo,Other,Italy,Pesa la Zucca! Foiano,NA,NA,240.059717311673,343.95003615544096,19.600817034694234,Big Max,5
2016-P,90,1662.9640405524924,"Fulk, Paul and Cheryl",Belmont,Ohio,United States,Ohio Valley Giant Pumpkin Growers Weigh-off,1753 Brungard,Self,439.74091344740884,1577.4516494294603,0.9886472026238031,Early Giant,5
2018-P,276,1384.981606777771,"Zuerner, Susie",Auburn,California,United States,Uesugi Farms Weigh-off,1937 Urena,2145 McMullen,426.0935580304121,1400.6048202019267,0,Jack O'Lantern,5
2016-P,13,1953.6548778841236,"Palubitzki, Heiko",Einhausen,Hesse,Germany,Early Weigh-off Ludwigsburg,1781 Zywiec,2096 Meier,480.2213629274384,1910.3179051356965,4.926967871799999,Connecticut Field,5
2014-P,813,796.7259511678309,"Leonzi, Ray",Estacada,Oregon,United States,Canyonville Pumpkin Festival,1247 Pugh,1415.5 C Nelson,328.04567427578297,758.8181822767347,5.025848936432997,Big Moose,5
2014-P,465,1053.506012144315,"Szabo, John",Blakesburg,Iowa,United States,Ryan Norlin Giant Pumpkin Weigh-off,829 Young,1546 Shazzy,371.14005836673175,1101.1134040789946,0,Cinderella,5
2018-P,1511,218.51147916930734,"VanderWielen, Pete",South Hero,Vermont,United States,Vermont Growers Weigh-off,910 Young,open,235.7028666325545,253.42305955655095,0,Jack O'Lantern,5
2020-P,94,1904.399408028525,"Philippe, RENAUD",NA,Other,France,Concours National du plus Gros Potiron et des fruits et legumes Geant,1911 Urena,1938 Urena,452.12906628216444,1633.3664672356665,8.931839488546535,Casper,5
2017-P,930,619.3337959085297,"Welton, Erl",Albion,Indiana,United States,Fair Oaks Farm Cowtoberfest,1704 Clementz,Open,308.5803525170437,695.0625241613559,0,Dill's Atlantic,5
2017-P,795,665.0414746573343,"Cook, George",ENNISMORE,Ontario,Canada,Prince Edward County Pumpkinfest,NA,1800 Holkie,321.1486640224065,720.4758393541177,0,Champion,5
2016-P,1444,239.5147864351881,"Swinimer, Leo",Lloydminster,Alberta,Canada,Great White North Pumpkin Weigh-off and Fair,NA,NA,0,0,0,Big Moose,5
2020-P,1165,269.2227613818238,"Mizutani, Masakazu",Ishii,Other,Japan,Nippon Ichi Dodekabocha Taikai,NA,NA,0,0,0,Wolf,5
2015-P,1043,656.1845575373416,"Heilman, Richard",Johnston,Rhode Island,United States,SNGPG Frerichs Farm Weigh-off,NA,NA,329.3304666075797,685.4929077184122,0,Atlantic Giant,5
2015-P,196,1473.3029454059513,"Battey, Jayne",Stamford,Connecticut,United States,Durham Fair Weigh-Off,1719.5 Daletas,1744 Fulk,413.9827363760668,1561.5714873428515,0,Early Giant,5
2019-P,1230,344.9206918717225,"Goedel, Markus",Schweinitz,Brandenburg,Germany,Wiegemeisterschaft Berlin/Brandenburg,1278 Bossdorf 2015,open,244.2792938836517,386.3521823915347,0,Howden,5
