id,place,weight_lbs,grower_name,city,state_prov,country,gpc_site,seed_mother,pollinator_father,ott,est_weight,pct_chart,variety,dataset_id
2020-P,1227,211.6807126394128,"Frommelt, David und Jakob",Grossschirma,Saxony,Germany,Saechsische Meisterschaft im Kurbiswiegen,1628.4 Baumert 19,open,230.34080268845815,225.73073354976228,0,Connecticut Field,15
2020-P,87,1575.4490279500292,"Baker, Darleen",Senecaville,Ohio,United States,Barnesville Pumpkin Festival,2008 Neptune,2416 Haist,386.7434458422421,1231.3671497751773,16.246475418307256,Champion,15
2014-P,611,881.9109334728446,"Prochaska, Tony",Standish,Michigan,United States,Harnica Farms Great Pumpkin Weigh-off,Holland,1405 Platte,342.4725765353455,934.212445250796,0,Spirit,15
2017-P,640,857.0338641928277,"Brault, Samuel",NA,Other,France,Le Potager Extraordinaire,NA,NA,0,0,0,Wolf,15
2014-P,571,906.0107716794907,"Poirier, George",pleasant grove,Utah,United States,Thanksgiving Point,NA,NA,338.60623276501354,881.7855565367436,0,Howden,15
2020-P,EXH,255.08065445203215,"Kobel, Stefan",NA,Saxony,Germany,Saechsische Meisterschaft im Kurbiswiegen,1628.4 Baumert 19,open,221.77218757803718,236.68656104880665,9.277171550374433,Blue Hubbard,15
2019-P,1629,89.79100627717048,"Pugh, Stan",Morrison,Colorado,United States,Fort Collins Nursery Weigh-off,NA,NA,147.1148418522218,83.79278129026726,1.976838811860458,Wolf,15
2014-P,272,1365.083358523686,"-McMillan, Dave",Delevan,New York,United States,CNY Pumpkinfest,1161 Rodonis,Self,404.738243889178,1368.2014725201204,0,Autumn Gold,15
2020-P,513,1088.9491336771891,"McLaughlin, Ernest",Winnipeg,Manitoba,Canada,Roland Pumpkin Fair,1126 Dixon,1543 Carley,399.0005067881997,1292.4254596916383,0,Jack O'Lantern,15
2018-P,974,638.5512872962964,"Fleming, Michael",NA,Colorado,United States,Fort Collins Nursery Weigh-off,2112 Skinner,2365 Holland,323.67856359094765,692.8316783828074,0,Rouge Vif d’Etampes,15
2013-P,1035,443.9300696366377,"Lemberger, Renee",Auburn,California,United States,Elk Grove Giant Pumpkin Festival,NA,NA,290.3404957657393,479.91672932261645,0,Spirit,15
2019-P,317,1214.6433245399587,"Lis, Kamil",Perzow,Greater Poland,Poland,Bania Fest - Festiwal Dyni w Sercu Opolszczyzny,NA,NA,385.72157408012924,1175.7725682718483,0,Jack O'Lantern,15
2014-P,706,745.7290886893311,"Larsen, Richard",Bloomington,Indiana,United States,Gary Greenhouse Weigh-off,990 Barenie,Self,314.5253266966083,792.5717277892236,1.0376303898803472,Rouge Vif d’Etampes,15
2021-P,EXH,1593.5418052456182,"Feyaerts, Mark",Kasterlee,Antwerp,Belgium,Belgisch Kampioenschap pompoenwegen,"2183,7Mendi",2174Daletas,415.26846938156746,1610.416331980866,2.0225246942927657,Rouge Vif d’Etampes,15
2021-P,754,699.8841652433683,"Holewa, Piotr",Wagrowiec,Lesser Poland,Poland,Bania Fest - Festiwal Dyni w Sercu Opolszczyzny,"1373,5 Dabrowski 2019","1373,5 Dabrowski 2019",0,0,0,Wolf,15
2019-P,408,1116.257017607144,"Marshall, Dale",Alexandria,Indiana,United States,Wassons Nursery Weigh-off,2170 Daletas,2469 Daletas,362.679395357247,1160.0355648697578,0,Atlantic Giant,15
2013-P,614,860.1371072056796,"Baird, Jenna",Paxton,Massachusetts,United States,Sanford Maine Giant Pumpkin Contest,1579 Walace,952 Keenan,0,0,0,Early Giant,15
2020-P,EXH,291.1286071020306,"Zecchini, Fernando",Foiano della chiana,Tuscany,Italy,Pesa la Zucca! Foiano,NA,NA,251.22929925025798,354.71922251016423,0,Howden,15
2021-P,92,1699.5523669997974,"Terry, Jason",Fond du Lac,Wisconsin,United States,Cedarburg Wine and Harvest Festival,1644 Mathiowetz,sib,420.79981815713796,1567.788760982609,9.654873441070622,Wolf,15
2020-P,390,1183.1511311703966,"Aten, Al",Mahone Bay,Nova Scotia,Canada,Annapolis Valley Giant Vegetable Growers,1401 Jutras,1714 G Ansems,368.5489298501704,1290.8811867883592,0,Rouge Vif d’Etampes,15
2018-P,1229,445.2854889583005,"., Francesco",NA,Veneto,Italy,Festa della zucca di sale,NA,NA,278.33260732963333,459.84410452429984,0,Connecticut Field,15
2014-P,307,1192.5679396746402,"Daletas, Steve",Mosinee,Wisconsin,United States,Cedarburg Wine and Harvest Festival,1530 Gehweiler,1530 Gehweiler,365.6028829413292,1218.6791398150413,3.966764654587794,Spirit,15
2020-P,EXH,173.8624904301801,"Olsen, Owen",Koeln,North Rhine-Westphalia,Germany,XXL-Kuerbis-Wiegemeisterschaft auf dem Krewelshof,97 Ressel,open,220.07581078555938,188.77990141115524,0,Connecticut Field,15
2020-P,1365,60.91072273919095,"Kuehnast, Christina",NA,Saxony,Germany,Saechsische Meisterschaft im Kurbiswiegen,unknown,open,132.88082517759742,64.55521889813538,0,Casper,15
2016-P,223,1342.1902034412685,"Smith, Carol & Rick",Albion,Indiana,United States,Indiana State Fair Giant Pumpkin Weigh-off,906 Barenie,1676 LaRue,392.33567060311873,1263.1528641196385,4.096671809424987,Prizewinner,15
2018-P,881,757.274224504993,"Qualley, Chris",Hampton,Connecticut,United States,Durham Fair Weigh-Off,Unknown,open,309.1885466222093,NA,4.064710248335401,Prizewinner,15
2018-P,EXH,166.0936840384759,"Sanford, Tony",Redmond,Washington,United States,Washington State Fair,186 Radach,1442.5 Hoomis,195.53342012859952,157.68741407242734,3.002559043762545,Early Giant,15
2013-P,1113,357.36804505575,"Lilley, Marty",NA,Michigan,United States,Central Great Lakes Weigh-off,866 vandrey,open,254.39611946888303,357.4088247556347,0,Rouge Vif d’Etampes,15
2013-P,732,625.1328541285745,"Montsma, Thomas G",El Cajon,California,United States,Elk Grove Giant Pumpkin Festival,NA,NA,0,0,0,Jack O'Lantern,15
2017-P,874,695.3409864860365,"Lambert, Andre",Scarborough,Ontario,Canada,Prince Edward County Pumpkinfest,1512 Batter,1351 Detlzweller,325.13144166197503,756.9273890550497,0,Connecticut Field,15
2013-P,419,918.7803782404426,"Van Houtte, Don",Governeur,New York,United States,Ridgefield Weigh-off,1422.5 Giarusso,Self,360.058324026533,942.6194603466272,0,Rouge Vif d’Etampes,15
2017-P,722,791.6235417869303,"Rose, Jerry",Barnesville,Ohio,United States,Operation Pumpkin,525 Rahe '13,699 rahe '15,313.08436100129154,675.006969652538,15.380919355539985,Early Giant,15
2016-P,407,1135.4694297294625,"Mewes, Ralf",Nuthetal,Brandenburg,Germany,Wiegemeisterschaft Berlin/Brandenburg,1714 Lueders 2015,1813 Northrup 2013,369.13339508487536,1137.5642653788675,0,Blue Hubbard,15
2019-P,300,1266.2746632328144,"Biermans, Jan",Kasterlee,Antwerp,Belgium,Belgisch Kampioenschap pompoenwegen,"2138,9Biermans2018",open,401.765238283665,1266.6977395375397,0,Rouge Vif d’Etampes,15
2014-P,1288,377.7138959545229,"Rowe, Brett",Half Moon Bay,California,United States,National Heirloom Exposition,1564 Pingrey,1648 Hawkley,290.44526485040313,432.61251545489034,0,Prizewinner,15
2020-P,754,668.2269094229442,"Harnica, John",Mercer,Pennsylvania,United States,PGPGA Great Pumpkin Weigh-off,1495 Snyder,Self,312.3595413469583,718.2498280772903,0,Big Moose,15
2018-P,957,629.0386904355224,"Lukman, Andrej",NA,Other,Slovenia,Slovenian Weigh-off,NA,NA,310.42245085275295,729.5346307001922,0,Connecticut Field,15
2014-P,224,1293.8874902419273,"Barron, Don",Billerica,Massachusetts,United States,Topsfield Fair Weigh-off,2009 Wallace,179 DeBacco,420.40345630733447,1398.4279685972233,0,Autumn Gold,15
2015-P,743,832.8571092726097,"Booth, Jason",NA,Illinois,United States,Siegels Cottonwood Farms,1317 Clementz,1985 Miller,342.346545200227,820.0832155066814,0,Rouge Vif d’Etampes,15
2021-P,531,968.5587083195018,"Wolf, Tim",Griffith,Indiana,United States,Wassons Nursery Weigh-off,1625 Gansert,Self,345.5529904402991,1040.411501322531,0,Early Giant,15
2018-P,1041,623.6053772795664,"Rentaria-Galvan, Lupita",Dyer,Indiana,United States,Operation Pumpkin,2118 Jutras,self,291.79369430172994,603.9763604640996,9.14969965941144,Rouge Vif d’Etampes,15
2020-P,EXH,745.2034387093636,"Mueller, Rolf",Erkheim,Bavaria,Germany,Deutsche Meisterschaft im Kurbiswiegen,1747 THW,open,330.8977175243926,819.4322212974773,0,Rouge Vif d’Etampes,15
2019-P,437,1131.2897883784894,"Caspers, Rusty",Sioux Falls,South Dakota,United States,Great Downtown Pumpkin Festival,1567 Gantner,736 Winey,362.6885787471174,1178.0102487039314,0,Atlantic Giant,15
2013-P,664,668.2905321473766,"Wilson, Craig",Barre,Vermont,United States,Vermont Growers Weigh-off,1386 Horton,1271 Horton,322.6836044975945,657.3416655774492,0,Prizewinner,15
2018-P,1245,403.93830144154583,"Schlueter, Edgar",Osterburg,Saxony-Anhalt,Germany,Wiegemeisterschaft Berlin/Brandenburg,1682.1 Lueders 2016,1205.9 Jany 2016,258.63996946079163,488.03487264574557,0,Big Moose,15
2016-P,495,1040.148207138039,"Carley, Marg",NA,Ontario,Canada,Prince Edward County Pumpkinfest,1046 McLaughlin,668 Timm,351.5275067902663,1062.9951245908212,5.076491704400283,Rouge Vif d’Etampes,15
2017-P,1119,437.23687500587783,"MacQuarrie, Kim",Airdrie,Alberta,Canada,Great White North Pumpkin Weigh-off and Fair,NA,NA,0,0,0,Spirit,15
2019-P,1353,277.50338963422377,"Cleveland, Ryan",NA,Utah,United States,Thanksgiving Point,Unknown,NA,228.3154993858917,298.4700690378482,0,Howden,15
2018-P,16,2129.3732317801723,"Sperry, Lew",Fond du Lac,Wisconsin,United States,Elk Grove Giant Pumpkin Festival,2145 McMullen,2624 Willemijns,474.4449051176676,1888.3885041448627,5.834494128977832,Big Max,15
2017-P,755,717.8753233245909,"Schreiber, Andri",NA,Other,Switzerland,Schweizer Meisterschaft im Kurbiswagen,1790 Wallace,self,306.9611010657849,729.2961620453228,0.9374307180147547,Wolf,15
2017-P,405,1204.0669328147858,"Maydan, Steve",Jericho,Vermont,United States,Topsfield Fair Weigh-off,1662 DeBacco 15,1297.5 Young 16,383.21689531785285,1275.3259869217568,0,Champion,15
2021-P,1089,322.7313535855265,"Swinkels, Karin",Biest-Houtakker,North Brabant,The Netherlands,Dutch Giant Vegetable Championship,unknown,open,242.9440662438214,312.0644730525416,0,Champion,15
2015-P,1514,302.30365120629676,"Leuenberger, Matthias",Dozwil,Other,Switzerland,Schweizer Meisterschaft im Kurbiswagen,NA,NA,0,0,0,Big Max,15
2020-P,1328,84.31252872814959,"Grouphome, AINOSATO",Kasugai-shi,Other,Japan,Nippon Ichi Dodekabocha Taikai,NA,NA,0,0,0,Big Max,15
2021-P,376,1215.3491019628323,"Herrmann, Renate",Bogen,Bavaria,Germany,Deutsche Meisterschaft im Kurbiswiegen,2020.5 Weisshaupl 2018,2261.5 Wallace 2016,386.7973364899475,1240.4377554057846,0,Blue Hubbard,15
2018-P,463,1171.766351465148,"Thompson, Tye",NA,Idaho,United States,Thanksgiving Point,2363 Holland,1749 Daletas,366.0904918617761,1119.3044560626684,0,Wolf,15
2015-P,401,1181.6974670333825,"Warren, Cliff",Marshfield,Massachusetts,United States,SNGPG Frerichs Farm Weigh-off,1744 Fulk,2032 Mathison,384.1112942419318,1271.0928654332158,0,Casper,15
2014-P,314,1140.4568098764996,"Shenfish, GAry",Barnesville,Ohio,United States,Ohio Valley Giant Pumpkin Growers Weigh-off,1985 Miller,self,367.1325577918278,1144.8960268051565,4.9386526116157485,Big Moose,15
2018-P,292,1240.0785999837858,"Powell, Richard & Sue",NA,Idaho,United States,Elysian Giant Pumpkin Weigh-off,1927 Uhlmeyer,1649 Uhlmeyer,423.0577303554667,1461.5829012726479,0,Early Giant,15
2014-P,1436,305.0110629808123,"Yamashita, Nobuyasu",Marugame,Other,Japan,Nippon Ichi Dodekabocha Taikai,NA,NA,0,0,0,Wolf,15
2018-P,906,752.063784328751,"Kline, Todd",Dorval,Quebec,Canada,Potirothon de Gentilly,1240 Quatrouillette 17,1152 Quatroillette,330.88108943231333,799.6930082843969,0,Early Giant,15
2018-P,1224,461.3111474232878,"Bosboom, Twan",Melick,Other,The Netherlands,The Netherlands Het Akkertje,NA,NA,261.3301941497526,502.8824765245972,0,Jack O'Lantern,15
2016-P,174,1421.3613946900527,"Oliver, Michael",Taylor,Wisconsin,United States,Nekoosa Giant Pumpkin Fest,2034 Barlow,self,399.26618629768393,1238.5626837406319,11.798572547159711,Champion,15
2016-P,DMG,397.3783641303104,"Cutrupi, Stefano",Castelvecchio,Lazio,Italy,Campionato dello Zuccone,NA,NA,255.32026381569298,NA,5.93074234746626,Rouge Vif d’Etampes,15
2015-P,EXH,493.5611437563418,"Marintzer, Jacob",Menomonie,Wisconsin,United States,The Lodge at Leathem Smith,1104 Young,open,261.3770015208779,394.6136026188924,19.259296982050486,Spirit,15
2020-P,1144,278.20595606183764,"Augsburg, BBW",Bonn,North Rhine-Westphalia,Germany,XXL-Kuerbis-Wiegemeisterschaft auf dem Krewelshof,992.9 Karkos,open,243.67654208899253,311.1136789357917,0,Howden,15
2015-P,1076,648.7232261423214,"Faust, Del & Julie",Higganum,Connecticut,United States,Durham Fair Weigh-Off,NA,NA,315.8383212545663,650.8890777664587,0,Big Max,15
2021-P,EXH,293.76119295943295,"Stawecki, Jim",Ronda,North Carolina,United States,Yadkin Valley Pumpkin Weigh-off,NA,NA,244.02621668877012,279.3608292258002,0,Jack O'Lantern,15
2019-P,1088,491.58929550374137,"Laurent, FILLIAUDEAU",NA,Other,France,Concours National du plus Gros Potiron et des fruits et legumes Geant,141 kg Berthelot 18,NA,290.748166433092,502.518976610582,0,Wolf,15
2015-P,1490,292.59200030277316,"Ailts, Joe",Hartville,Ohio,United States,Ohio Valley Giant Pumpkin Growers Weigh-off,1634.5 Adams,1508 Snyder,0,0,0,Spirit,15
2017-P,387,1166.9519846827495,"Jal Val, Ma Cit",Kakabeka Falls,Ontario,Canada,Erin Fall Fair Giant Pumpkin Weigh-off,875 Thompson,Self,365.1228517500576,1179.339985986112,0,Casper,15
2018-P,262,1260.3523153056328,"Smeltzer, Austin",Barrie,Ontario,Canada,Woodbridge Fair GPC Weigh-off,2004 Vanderwielen,2363 Holland,392.7321507166679,1377.0202698258265,0.9941438949332649,Casper,15
2016-P,1357,351.0252959370786,"Unger, Hermann",St. Margarethen,Carinthia,Austria,Austrian Weigh-off,342.8 Joebstl,NA,0,0,0,Connecticut Field,15
2020-P,1220,205.20797087576915,"Vendepane, Giulio",NA,Lombardy,Italy,Sfida degli Zucconi della Brianza,"1997,4 BOONEN HERMAN",self,210.41662447004973,201.53192538733387,2.0042382549927096,Big Max,15
2015-P,EXH,114.06766122741266,"Williams, Caitrin",NA,Oregon,United States,Terminator,1719.5 Daletas,Open,170.66565577661657,125.4384011436783,0,Autumn Gold,15
2019-P,318,1136.646155485549,"Holland, Joel",Clare,Michigan,United States,Central Great Lakes Weigh-off,1901 Larson,Open,367.9181199914878,1164.761448779309,2.0653999684279114,Prizewinner,15
2016-P,828,758.7872484459106,"Brault, Samuel",NA,Other,France,Le Potager Extraordinaire,NA,NA,293.52827134300384,616.8281654864439,24.68349107264675,Early Giant,15
2018-P,389,1139.8629286439937,"Theil, Jeff",Bellingham,Massachusetts,United States,Woodstock Fair,1438 Pappas,1436 Pappas,368.9136221901779,1145.9364789682675,0,Prizewinner,15
2021-P,181,1453.8364899539408,"Johnson, Ian",Rio Linda,California,United States,Safeway World Championship Pumpkin Weigh-Off,1959 Daletas,2551.9 Mendi,398.2097366496834,1447.2424415916228,0.9949398011191222,Connecticut Field,15
2020-P,355,1089.4097374356957,"Tosoni, Matteo",NA,Lombardy,Italy,Sfida Nazionale della Zucca - Club Maspiano,1997 Boonen,1911 Urena,378.7205568016879,998.1701441801272,2.0159906148296045,Wolf,15
2014-P,328,1213.5144620840645,"Dickson, Kyley",Colchester,Connecticut,United States,Durham Fair Weigh-Off,2009 Wallace,1674 Daletas,393.76841010142414,1243.6623294805,0,Early Giant,15
2013-P,1538,6.1482803322610735,"Suski, Sebastian",Tring,Other,United Kingdom,Royal Victoria Country Park,NA,NA,0,0,NA,Jack O'Lantern,15
2013-P,1292,235.63004718911168,"Paton, Ian & Stuart",Newbury,Other,United Kingdom,Royal Victoria Country Park,NA,NA,0,0,0,Early Giant,15
2020-P,178,1572.0318840945035,"Fulk, Paul & Cheryl",Woodridge,Illinois,United States,Heaps Giant Pumpkin Farm Illinois Weigh-off,1974 McConkie,self,394.60924284882844,1485.9203620003316,9.632558661743664,Champion,15
2019-P,294,1299.1091063109122,"Plansky, Jeremiah",Mulino,Oregon,United States,Skagit Valley Giant Pumpkin Festival,1586 Sherwood,1501 Vanderweilen,391.5604590925827,1240.7690725498292,0,Champion,15
2016-P,DMG,1030.275131412194,"Montsma, Tom",Ridgefield,Connecticut,United States,Woodstock Fair,1676.5 Daletas,self,360.3331693171171,993.0483982485135,2.0354028569636835,Wolf,15
2020-P,657,836.3919772937484,"Fennikoh, Niles",Mt Vernon,Washington,United States,Skagit Valley Giant Pumpkin Festival,2175 Urena,1829 Urena,337.46440361924925,655.6804126656957,15.438113903576133,Big Max,15
2019-P,1426,250.03132671431317,"Rand, Jackie",Vermilion,Alberta,Canada,Great White North Pumpkin Weigh-off and Fair,NA,NA,0,0,0,Connecticut Field,15
2017-P,424,1247.5695268775419,"Pelletier, Jeff",Judique,Nova Scotia,Canada,The Great Howard Dill Giant Pumpkin Classic,1877 Kline,2004 VandeWielen,381.6120145427981,1109.6368937417244,2.006387487000345,Casper,15
2014-P,965,595.310818816671,"Burdon, Peter",Sussex,New Brunswick,Canada,Journee de la Citrouille - Edmundston,NA,NA,274.82745772701105,533.8198971714883,NA,Champion,15
2013-P,185,1290.5720518303874,"Reimer, Anne",St  Felix de Kingsey,Quebec,Canada,Huglis Blueberry Ranch,2009 Wallace,1818.5 Bryson,409.89489259467143,1276.9893777086618,0,Big Max,15
2018-P,1559,193.15982917726203,"Page, Wesley",Napa,California,United States,Irvine Park Railroad,NA,NA,203.05719657296456,210.2410138132853,0,Dill's Atlantic,15
2014-P,207,1325.8165172496458,"Heon, Richard",Limehouse,Ontario,Canada,Port Elgin Pumpkinfest,1545 Hunt,2009 Wallace,391.3852009656852,1398.8550934006764,0,Autumn Gold,15
2020-P,1349,74.32574567335048,"Wheeler, Sandy",NA,North Carolina,United States,Great Pumpkin and Watermelon Weigh-Off,1604 Robinson,open,138.5938810279629,75.76715815938995,0,Casper,15
2015-P,148,1685.8427524831977,"Bhaskaran, David",Wisconsin Rapids,Wisconsin,United States,Lake Geneva Oktoberfest,1675 Gehweiler,1882 Gehweiler,428.6387416479551,1758.21983605937,0,Early Giant,15
2014-P,852,772.4156112454294,"Ferguson, Paul",Halifax,Nova Scotia,Canada,Joe King Memorial Giant Pumpkin Weigh-off,NA,NA,350.06316063710716,827.4413033990555,0,Big Max,15
2018-P,553,1050.1176445602093,"Oberbuchner, Ann",Wallaceburg,Ontario,Canada,Port Elgin Pumpkinfest (Sunday),1803 Holke,150 Butler,0,0,0,Atlantic Giant,15
2021-P,1064,316.43310918540527,"Girgus, John",Scituate,Massachusetts,United States,Topsfield Fair Weigh-off,1184.5 Swenson,open,233.88726559454815,312.86048179787844,3.0819970609391096,Early Giant,15
2014-P,162,1439.8422069496153,"Schellhase, Heiko",Einhausen,Hesse,Germany,Legoland,2009 Wallace,sibbed,426.38690496185023,1401.2115434727941,2.032703313658459,Atlantic Giant,15
2015-P,502,1102.6285455678208,"Gruber, Niklas",NA,Other,Austria,Austrian Weigh-off,1033 Fischer 14,NA,381.02703182643984,1197.9362636349872,0,Champion,15
2021-P,1024,388.4036570991629,"Companion, Kevin",NA,Minnesota,United States,Stillwater Harvestfest,2350 Gienger,Self,250.78897269130792,386.52111414269143,0,Big Max,15
2017-P,1309,346.7481577202047,"Slabbers, Rianne",Herkenbosch,Limburg,The Netherlands,The Netherlands Het Akkertje,NA,NA,6.462261735910586,0,0,Dill's Atlantic,15
2016-P,1080,548.4967503582969,"Ritter, Leif",Eleva,Wisconsin,United States,Mishicot Pumpkin Fest,2017 Martin,open,275.06771207178264,493.4460607565695,14.69656384204597,Jack O'Lantern,15
2016-P,781,776.8219692384049,"Salmi, Merja",Kouvola,Kymenlaakso,Finland,Finnish Weigh-off,832.9 Hermunen -15,620 Hermunen -15,358.9782545714213,898.184086163887,0,Wolf,15
2018-P,578,969.9661917089321,"Chuck Radcliffe, Doug Jamieson",Anacortes,Washington,United States,Elysian Giant Pumpkin Weigh-off,2363  Holland,NA,363.51630760261537,1043.8091417429666,0,Champion,15
